concept_id,concept_code,concept_name,codeset,med_group
40006216,437746,aluminum hydroxide / aspirin / caffeine Oral Tablet,c19meds,aspirin
36213145,1154047,aspirin / propoxyphene Pill,c19meds,aspirin
19073711,308415,aspirin 800 MG Extended Release Oral Capsule,c19meds,aspirin
19073359,572228,aspirin 81 MG [Minitabs],c19meds,aspirin
42873633,1303159,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Arthriten Inflammatory Pain],c19meds,aspirin
36232041,1176589,Endodan Oral Product,c19meds,aspirin
19075751,309446,aluminum hydroxide 75 MG / aspirin 325 MG / codeine 15 MG / magnesium hydroxide 75 MG Oral Tablet,c19meds,aspirin
40009878,370612,aspirin Extended Release Oral Tablet,c19meds,aspirin
19055285,571735,aspirin 400 MG / caffeine 32 MG [Aspircaf],c19meds,aspirin
42706465,1247395,aspirin / caffeine Oral Powder [BC Arthritis],c19meds,aspirin
1113617,794229,aspirin 81 MG Delayed Release Oral Tablet [Bayer Aspirin],c19meds,aspirin
40162778,857531,aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Damason-P],c19meds,aspirin
36246655,1358852,Exaprin Pill,c19meds,aspirin
19088034,574548,aspirin 25 MG / dipyridamole 200 MG [Aggrenox],c19meds,aspirin
1112841,198466,aspirin 325 MG Oral Capsule,c19meds,aspirin
19120024,572207,aspirin 325 MG [Entercote],c19meds,aspirin
44817912,1536466,aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet,c19meds,aspirin
36211898,1153736,aspirin / hydrocodone Pill,c19meds,aspirin
1134864,248628,aspirin 500 MG / caffeine 40 MG Oral Tablet,c19meds,aspirin
40012649,369056,aspirin / phenyltoloxamine Oral Tablet [Momentum tradename],c19meds,aspirin
40012248,376131,aspirin / caffeine / ipecac / opium Oral Tablet,c19meds,aspirin
19034072,206975,aspirin 800 MG Extended Release Oral Tablet [Zorprin],c19meds,aspirin
36213143,1154045,aspirin / promethazine / pseudoephedrine Pill,c19meds,aspirin
19101799,391930,aspirin 975 MG Oral Tablet,c19meds,aspirin
19024148,200899,aspirin 1.5 MG/ML Oral Solution [Platet],c19meds,aspirin
1718970,1811629,aspirin / omeprazole Delayed Release Oral Tablet,c19meds,aspirin
36230463,1177787,St. Joseph Aspirin Pill,c19meds,aspirin
40244126,1193081,aspirin / diphenhydramine Oral Tablet [Bayer Aspirin PM Reformulated Nov 2011],c19meds,aspirin
40160378,848765,aspirin / oxycodone Oral Tablet [Endodan Reformulated May 2009],c19meds,aspirin
19120023,572206,aspirin 325 MG [Empirin],c19meds,aspirin
40003500,368281,acetaminophen / aspirin / caffeine Oral Tablet [Supac],c19meds,aspirin
1113615,747236,aspirin 81 MG Disintegrating Oral Tablet [Fasprin],c19meds,aspirin
35605959,1722688,aspirin / calcium carbonate Oral Tablet,c19meds,aspirin
36238349,1193083,Bayer Aspirin PM Reformulated Nov 2011 Pill,c19meds,aspirin
40012594,372985,aspirin / nafronyl Oral Capsule,c19meds,aspirin
19082433,317300,aspirin 325 MG,c19meds,aspirin
19079895,313802,aspirin 385 MG / caffeine 60 MG / orphenadrine 50 MG Oral Tablet,c19meds,aspirin
45892053,1600991,aspirin 81 MG Delayed Release Oral Tablet [Aspi-Cor],c19meds,aspirin
36229891,1179254,Major-Cin Pill,c19meds,aspirin
1134556,211297,aspirin 400 MG / caffeine 32 MG Oral Tablet [P-A-C Analgesic],c19meds,aspirin
1113016,211874,aspirin 325 MG Oral Tablet [Bayer Aspirin],c19meds,aspirin
40156649,830544,acetaminophen / aspirin / caffeine Oral Tablet [Vanquish],c19meds,aspirin
40223266,996989,aspirin 325 MG / codeine phosphate 15 MG Oral Tablet,c19meds,aspirin
19103346,410186,aspirin 325 MG / caffeine 32 MG Oral Capsule,c19meds,aspirin
1113057,211891,aspirin 500 MG Oral Tablet [Norwich Aspirin],c19meds,aspirin
40010198,368476,aspirin Oral Tablet [Genprin],c19meds,aspirin
36240152,1184518,Orphengesic Oral Product,c19meds,aspirin
19119176,570399,aspirin 325 MG / meprobamate 200 MG [Equagesic],c19meds,aspirin
44818360,1537029,aspirin 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,c19meds,aspirin
36243969,1295836,BC Arthritis Oral Powder Product,c19meds,aspirin
36229807,1177581,Norwich Aspirin Oral Product,c19meds,aspirin
1113348,329292,aspirin 100 MG,c19meds,aspirin
44818316,1536815,aspirin 500 MG / caffeine 65 MG Effervescent Oral Tablet,c19meds,aspirin
36240823,1188000,Uni-Buff Oral Product,c19meds,aspirin
45775634,1593116,acetaminophen 250 MG / aspirin 250 MG / diphenhydramine citrate 38 MG Oral Tablet [Excedrin PM Triple Action],c19meds,aspirin
36234588,1174900,Anadin All-Night Pill,c19meds,aspirin
40169440,896891,aspirin 325 MG / caffeine 16 MG / salicylamide 95 MG [BC Headache],c19meds,aspirin
40012625,366384,aspirin / butalbital / caffeine / codeine Oral Capsule [Fiorinal with Codeine],c19meds,aspirin
40012247,376133,aspirin / caffeine / ipecac / opium Oral Capsule,c19meds,aspirin
40009860,393300,aspirin Delayed Release Oral Tablet [Bayer Aspirin],c19meds,aspirin
36211915,1153753,aspirin / papaverine / phenobarbital Rectal Product,c19meds,aspirin
19079994,572211,aspirin 325 MG [Ridiprin],c19meds,aspirin
40223269,997520,aspirin 325 MG / codeine phosphate 60 MG Oral Tablet [Empirin with Codeine],c19meds,aspirin
37002742,2394059,aspirin / menthol Oral Lozenge,c19meds,aspirin
19055283,572229,aspirin 650 MG [Aspir-trin],c19meds,aspirin
1135448,828587,aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 32 MG Oral Capsule [Darvon Compound],c19meds,aspirin
40169410,896884,aspirin 742 MG / caffeine 38 MG / salicylamide 222 MG Oral Powder,c19meds,aspirin
1134739,211337,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet [Idenal],c19meds,aspirin
40233361,1052677,aspirin Delayed Release Oral Tablet [Miniprin],c19meds,aspirin
19073552,308358,aspirin 250 MG / ethoheptazine 75 MG / meprobamate 150 MG Oral Tablet,c19meds,aspirin
1592330,1925790,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1700 MG Effervescent Oral Tablet [Alka-Seltzer],c19meds,aspirin
1592329,1925789,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1700 MG [Alka-Seltzer],c19meds,aspirin
42706468,1247400,aspirin / caffeine Oral Powder [BC Original Formula],c19meds,aspirin
44818009,1537010,aspirin 325 MG / citric acid 1000 MG / sodium bicarbonate 1916 MG [Bromo Seltzer Antacid Pain Reliever],c19meds,aspirin
19107520,432642,acetaminophen 250 MG / aspirin 210 MG / caffeine 40 MG Oral Tablet,c19meds,aspirin
40012295,94125,aspirin / carisoprodol / codeine Oral Tablet [Soma Compound with Codeine],c19meds,aspirin
36230535,1179447,Pamprin Max Formula Pill,c19meds,aspirin
40003485,238118,acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet,c19meds,aspirin
36211902,1153740,aspirin / lithium / quinine Pill,c19meds,aspirin
40174523,904663,{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 40 MG Oral Tablet [Pravachol]) } Pack [Pravigard 325/40],c19meds,aspirin
36243465,1297837,Bayer Headache Relief Oral Product,c19meds,aspirin
1135288,432716,acetaminophen 200 MG / aspirin 250 MG / caffeine 50 MG Oral Tablet,c19meds,aspirin
1113343,317298,aspirin 162 MG,c19meds,aspirin
36233168,1168674,Bufferin Oral Product,c19meds,aspirin
40009890,370940,aspirin Oral Capsule,c19meds,aspirin
19068123,260851,aspirin 325 MG Delayed Release Oral Tablet [Genacote],c19meds,aspirin
19046612,211901,aspirin 650 MG Oral Tablet [Aspir-trin],c19meds,aspirin
1113306,315428,aspirin 650 MG,c19meds,aspirin
43012498,1367216,aspirin 500 MG / phenylephrine hydrochloride 6 MG Oral Tablet,c19meds,aspirin
1134552,211293,aspirin 400 MG / caffeine 32 MG Oral Tablet [Aspircaf],c19meds,aspirin
40169408,896876,aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG Oral Powder [BC Headache],c19meds,aspirin
1134769,238134,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,c19meds,aspirin
1113492,336645,aspirin 330 MG,c19meds,aspirin
40174532,904670,{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet) } Pack,c19meds,aspirin
19133439,830536,aspirin 500 MG Oral Tablet [Aspir-Mox],c19meds,aspirin
19073369,308287,acetaminophen 160 MG / aspirin 230 MG / caffeine 33 MG / calcium gluconate 60 MG Oral Tablet,c19meds,aspirin
40229336,1039497,aspirin 500 MG [Migralex],c19meds,aspirin
36215374,1155621,aluminum hydroxide / aspirin / magnesium hydroxide Pill,c19meds,aspirin
19073649,308402,aspirin 165 MG Oral Tablet,c19meds,aspirin
19062265,250204,aspirin 500 MG / methocarbamol 400 MG Oral Tablet,c19meds,aspirin
36211904,1153742,aspirin / meprobamate Pill,c19meds,aspirin
36211910,1153748,aspirin / nafronyl Pill,c19meds,aspirin
1112958,211822,aspirin 162 MG Delayed Release Oral Tablet [Halfprin],c19meds,aspirin
36221686,1163673,acetanilide / aspirin / caffeine / ephedrine Pill,c19meds,aspirin
1112900,198475,aspirin 650 MG Oral Tablet,c19meds,aspirin
19103610,411122,ascorbic acid 125 MG / aspirin 250 MG / cysteine 65 MG Oral Capsule,c19meds,aspirin
1113307,315429,aspirin 75 MG,c19meds,aspirin
19107799,433417,aspirin 500 MG / glycine 250 MG Chewable Tablet,c19meds,aspirin
19062893,250483,aspirin 325 MG / caffeine 50 MG Oral Tablet,c19meds,aspirin
19076264,571739,aspirin 400 MG / caffeine 32 MG [P-A-C Analgesic],c19meds,aspirin
19073713,308417,aspirin 975 MG Delayed Release Oral Tablet,c19meds,aspirin
1164309,545871,acetaminophen 250 MG / aspirin 500 MG / caffeine 32.5 MG / salicylamide 150 MG Oral Tablet,c19meds,aspirin
19107522,432645,acetaminophen 200 MG / aspirin 250 MG / caffeine 25 MG Oral Tablet,c19meds,aspirin
1113409,336536,aspirin 180 MG,c19meds,aspirin
40222017,994538,aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG [Orphengesic],c19meds,aspirin
36222144,1166124,BC Headache Oral Product,c19meds,aspirin
40012299,379493,aspirin / chlorpheniramine / dextromethorphan / phenylpropanolamine Oral Solution,c19meds,aspirin
19096791,349516,aspirin 800 MG Oral Tablet,c19meds,aspirin
19107574,432714,acetaminophen 200 MG / aspirin 300 MG / caffeine 50 MG Oral Tablet,c19meds,aspirin
1113237,312287,aspirin 325 MG / pentazocine 12.5 MG Oral Tablet,c19meds,aspirin
36241956,1186642,YSP Aspirin Oral Product,c19meds,aspirin
36244959,1293663,Aspir-Low Oral Product,c19meds,aspirin
749933,197447,aspirin 325 MG / carisoprodol 200 MG Oral Tablet,c19meds,aspirin
36235451,1172517,Ecotrin Oral Product,c19meds,aspirin
19108425,435507,aspirin 488 MG,c19meds,aspirin
19010176,108388,aspirin 500 MG Disintegrating Oral Tablet [Aspro Clear Maximum Strength],c19meds,aspirin
1113349,329294,aspirin 421 MG,c19meds,aspirin
19079900,313807,aspirin 65 MG Rectal Suppository,c19meds,aspirin
40138445,700585,aspirin / butalbital / caffeine / codeine Oral Capsule [Ascomp],c19meds,aspirin
36237972,1168327,Fiorinal Pill,c19meds,aspirin
36217953,1153236,aspirin / caffeine / quinine Pill,c19meds,aspirin
1113018,211878,aspirin 325 MG Delayed Release Oral Tablet [Entercote],c19meds,aspirin
40233381,1053326,aspirin / caffeine Oral Powder [Stanback Headache Powder Reformulated Jan 2011],c19meds,aspirin
36212892,1153979,acetaminophen / aspirin / caffeine / calcium gluconate Oral Product,c19meds,aspirin
19106225,427477,aspirin 500 MG / glycine 250 MG Oral Tablet,c19meds,aspirin
36213160,1154062,aspirin / butalbital Oral Product,c19meds,aspirin
19115382,563057,aspirin 300 MG [Laboprin],c19meds,aspirin
36237992,1168353,Genacote Oral Product,c19meds,aspirin
19059058,243684,aspirin 400 MG / caffeine 30 MG Oral Tablet,c19meds,aspirin
40009896,370611,aspirin Oral Tablet,c19meds,aspirin
46287399,1665355,aspirin 162.5 MG,c19meds,aspirin
40012635,374755,aspirin / butalbital / caffeine Oral Tablet,c19meds,aspirin
40012606,370952,aspirin / phenobarbital Oral Tablet,c19meds,aspirin
1113731,848768,aspirin 325 MG / oxycodone hydrochloride 4.84 MG Oral Tablet,c19meds,aspirin
19133430,830525,aspirin 500 MG Oral Tablet [Ascriptin],c19meds,aspirin
19126977,724442,aspirin 81 MG [Anacin Aspirin Regimen],c19meds,aspirin
40012590,368985,aspirin / meprobamate Oral Tablet [Micrainin],c19meds,aspirin
36221544,1167487,Damason-P Oral Product,c19meds,aspirin
19107583,432727,aspirin 500 MG / caffeine 50 MG Oral Tablet,c19meds,aspirin
36245179,1295251,acetaminophen / aspirin / caffeine Oral Powder Product,c19meds,aspirin
36237973,1168328,Fiorinal with Codeine Oral Product,c19meds,aspirin
42873425,1303155,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Arthriten Inflammatory Pain],c19meds,aspirin
36238658,1187157,Valomag Oral Product,c19meds,aspirin
36238774,1182583,Roxiprin Oral Product,c19meds,aspirin
36231161,1178074,Micrainin Oral Product,c19meds,aspirin
1128828,763111,acetaminophen 325 MG / aspirin 500 MG Oral Powder,c19meds,aspirin
36232408,1178414,Stanback Headache Powder Reformulated Jan 2011 Oral Product,c19meds,aspirin
794117,1944113,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Arthriten Max],c19meds,aspirin
36235452,1172518,Ecotrin Pill,c19meds,aspirin
19108426,435517,aspirin 325 MG / butalbital 15 MG Oral Tablet,c19meds,aspirin
36230286,1181836,Propoxyphene Compound 65 Pill,c19meds,aspirin
36232887,1168634,Bayer Back and Body Pain Oral Product,c19meds,aspirin
36217808,1153545,aspirin / chlorpheniramine / phenylpropanolamine Oral Product,c19meds,aspirin
40222014,994537,aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet [Norgesic],c19meds,aspirin
40148360,763110,acetaminophen / aspirin Oral Powder,c19meds,aspirin
36222195,1167939,Levius Oral Product,c19meds,aspirin
19013117,723531,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Anacin Advanced Headache Formula],c19meds,aspirin
1113342,317297,aspirin 120 MG,c19meds,aspirin
36214463,1154352,ascorbic acid / aspirin Pill,c19meds,aspirin
19064133,573265,aspirin 262.5 MG / caffeine 32.5 MG / salicylamide 30 MG [Emagrin],c19meds,aspirin
40012576,437765,aspirin / glycine Chewable Tablet,c19meds,aspirin
36229072,1175610,Laniroif Pill,c19meds,aspirin
19107577,432720,aspirin 650 MG / caffeine 65 MG Oral Tablet,c19meds,aspirin
36218585,1166629,Isollyl Pill,c19meds,aspirin
19070967,571756,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG [Laniroif],c19meds,aspirin
1113351,329547,aspirin 228 MG,c19meds,aspirin
40012288,367752,aspirin / caffeine Oral Tablet [P-A-C Analgesic],c19meds,aspirin
19079010,571741,aspirin 400 MG / caffeine 32 MG [Q-Acin],c19meds,aspirin
40221999,994237,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule,c19meds,aspirin
40222010,994532,aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG [Orphengesic],c19meds,aspirin
1113268,315419,aspirin 324 MG,c19meds,aspirin
44818016,1537028,aspirin / chlorpheniramine / dextromethorphan / phenylephrine Effervescent Oral Tablet,c19meds,aspirin
36249606,1794591,aspirin / citric acid / sodium bicarbonate Powder for Oral Solution [Picot Plus],c19meds,aspirin
19108858,437675,aspirin 30 MG,c19meds,aspirin
1112840,198465,aspirin 324 MG Oral Tablet,c19meds,aspirin
40241561,1147494,acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG [Rid-A-Pain],c19meds,aspirin
1135289,432723,aspirin 325 MG / caffeine 32 MG Oral Tablet,c19meds,aspirin
36247448,1534420,aspirin / carbidopa Oral Product,c19meds,aspirin
36236397,1171456,Ascomp Oral Product,c19meds,aspirin
36233690,1169059,Genasan Oral Product,c19meds,aspirin
40221996,994226,aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet,c19meds,aspirin
19080930,315421,aspirin 390 MG,c19meds,aspirin
19055208,572164,aspirin 81 MG [Ascriptin Enteric],c19meds,aspirin
19079175,312100,aspirin 324 MG / caffeine 32 MG / ipecac 2.43 MG / opium 2.43 MG Oral Capsule,c19meds,aspirin
36229856,1177643,P-A-C Analgesic Pill,c19meds,aspirin
36211901,1153739,aspirin / lithium / quinine Oral Product,c19meds,aspirin
36237690,1171844,Ex-Pain Oral Product,c19meds,aspirin
36217401,1153222,aspirin / caffeine / chlorpheniramine Pill,c19meds,aspirin
19120027,572210,aspirin 325 MG [Norwich Aspirin],c19meds,aspirin
19035387,207374,aspirin 650 MG / butalbital 50 MG Oral Tablet [Axotal],c19meds,aspirin
36243863,1295726,aspirin / glycine Chewable Product,c19meds,aspirin
36228116,1175291,Emagrin Pill,c19meds,aspirin
36221006,1167128,Idenal Oral Product,c19meds,aspirin
42706464,1247394,aspirin 1000 MG / caffeine 65 MG [BC Arthritis],c19meds,aspirin
19073680,308414,aspirin 75 MG Chewable Tablet,c19meds,aspirin
40009856,406290,aspirin Delayed Release Oral Capsule [YSP Aspirin],c19meds,aspirin
40012626,366383,aspirin / butalbital / caffeine / codeine Oral Capsule [Fiortal with Codeine],c19meds,aspirin
19002900,103863,aspirin 150 MG Rectal Suppository,c19meds,aspirin
19046508,211890,aspirin 500 MG Delayed Release Oral Tablet [Genacote],c19meds,aspirin
40162785,857532,aspirin 500 MG / hydrocodone bitartrate 5 MG [Panasal],c19meds,aspirin
19120022,572203,aspirin 325 MG [Bayer Aspirin],c19meds,aspirin
19068002,572153,aspirin 162 MG [Halfprin],c19meds,aspirin
40012304,379149,aspirin / chlorpheniramine / pseudoephedrine Oral Solution,c19meds,aspirin
40009863,369800,aspirin Delayed Release Oral Tablet [Easprin],c19meds,aspirin
1112893,198468,aspirin 325 MG Rectal Suppository,c19meds,aspirin
1718969,1811628,aspirin / omeprazole Pill,c19meds,aspirin
40238705,1101753,acetaminophen 194 MG / aspirin 227 MG / caffeine 33 MG [Vanquish],c19meds,aspirin
36240492,1186049,Synalgos-DC Oral Product,c19meds,aspirin
44817952,1536679,aspirin / citric acid / sodium bicarbonate Effervescent Oral Tablet [Alka-Seltzer],c19meds,aspirin
36228390,1175319,Empirin Oral Product,c19meds,aspirin
40012294,374760,aspirin / carisoprodol / codeine Oral Tablet,c19meds,aspirin
19103353,410205,aspirin 650 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,c19meds,aspirin
1134840,247878,aspirin 325 MG / caffeine 65 MG Oral Tablet,c19meds,aspirin
19080951,315430,aspirin 800 MG,c19meds,aspirin
40010201,369449,aspirin Oral Tablet [Laboprin],c19meds,aspirin
19084352,571742,aspirin 400 MG / caffeine 32 MG [Uni-Ann],c19meds,aspirin
19092766,336430,aspirin 227 MG,c19meds,aspirin
1134733,211314,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Laniroif],c19meds,aspirin
36217402,1153223,aspirin / caffeine / codeine Oral Product,c19meds,aspirin
19117378,565621,aspirin 300 MG [Claradin],c19meds,aspirin
1113015,211873,aspirin 325 MG Oral Tablet [Aspirtab],c19meds,aspirin
40009857,370939,aspirin Delayed Release Oral Tablet,c19meds,aspirin
36217814,1153552,aspirin / codeine Oral Product,c19meds,aspirin
1100307,314986,aspirin 200 MG / butalbital 50 MG / caffeine 40 MG / codeine 30 MG Oral Tablet,c19meds,aspirin
37002740,2394056,aspirin / menthol Oral Product,c19meds,aspirin
40012311,370943,aspirin / codeine Oral Tablet,c19meds,aspirin
19107801,433419,aspirin 300 MG / glycine 150 MG Chewable Tablet,c19meds,aspirin
40156645,830540,aspirin Oral Tablet [Magnaprin],c19meds,aspirin
19130282,797053,aspirin 650 MG / caffeine 32 MG / salicylamide 200 MG Oral Powder [Stanback Headache Powder],c19meds,aspirin
19073551,308357,aspirin 200 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet,c19meds,aspirin
40221954,996778,acetaminophen 150 MG / aspirin 180 MG / codeine phosphate 15 MG Oral Capsule,c19meds,aspirin
40012277,370615,aspirin / caffeine Oral Tablet,c19meds,aspirin
40010186,368457,aspirin Oral Tablet [Bayer Aspirin],c19meds,aspirin
40009854,369779,aspirin Disintegrating Oral Tablet [postMI],c19meds,aspirin
36233915,1173664,Caprin Oral Product,c19meds,aspirin
19004043,104474,aspirin 75 MG Oral Tablet,c19meds,aspirin
