concept_id,concept_name,concept_code,vocabulary_id,ingredient,pcornet_vocabulary_id
40987968,Ketamine Injectable Solution [Velonarcon],OMOP2185930,RxNorm Extension,ketamine,RX
40987969,Ketamine Injectable Solution [Ab Ketamin],OMOP2185931,RxNorm Extension,ketamine,RX
40991441,Ketamine 2 MG/ML Injectable Solution,OMOP2189403,RxNorm Extension,ketamine,RX
41000246,Ketamine 11.5 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2198208,RxNorm Extension,ketamine,RX
41000247,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2198209,RxNorm Extension,ketamine,RX
41000248,Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hexal] Box of 10,OMOP2198210,RxNorm Extension,ketamine,RX
41000249,Ketamine 25 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2198211,RxNorm Extension,ketamine,RX
41022409,Ketamine 50 MG/ML Injectable Solution Box of 10,OMOP2220371,RxNorm Extension,ketamine,RX
41022410,Ketamine 577 MG/ML Injectable Solution Box of 50,OMOP2220372,RxNorm Extension,ketamine,RX
41022411,Ketamine 577 MG/ML Injectable Solution Box of 10,OMOP2220373,RxNorm Extension,ketamine,RX
41022412,Ketamine 10 MG/ML Injectable Solution Box of 5,OMOP2220374,RxNorm Extension,ketamine,RX
41031311,Ketamine 50 MG/ML Injectable Solution [Velonarcon] Box of 5,OMOP2229273,RxNorm Extension,ketamine,RX
41031312,Ketamine 50 MG/ML Injectable Solution [Velonarcon],OMOP2229274,RxNorm Extension,ketamine,RX
41031314,Ketamine 10 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2229276,RxNorm Extension,ketamine,RX
41031318,Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2229280,RxNorm Extension,ketamine,RX
41031320,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 25,OMOP2229282,RxNorm Extension,ketamine,RX
41031321,Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hexal] Box of 5,OMOP2229283,RxNorm Extension,ketamine,RX
41050220,Ketamine Injectable Solution [Ketamin Ratiopharm],OMOP2248182,RxNorm Extension,ketamine,RX
41053686,Ketamine 577 MG/ML Injectable Solution,OMOP2251648,RxNorm Extension,ketamine,RX
41053687,Ketamine 10 MG/ML Injectable Solution Box of 1,OMOP2251649,RxNorm Extension,ketamine,RX
41053689,Ketamine 11.5 MG/ML Injectable Solution Box of 100,OMOP2251651,RxNorm Extension,ketamine,RX
41053690,Ketamine 57.7 MG/ML Injectable Solution Box of 25,OMOP2251652,RxNorm Extension,ketamine,RX
41062451,Ketamine 2 MG/ML Injectable Solution [Ketanest S],OMOP2260413,RxNorm Extension,ketamine,RX
41062452,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S],OMOP2260414,RxNorm Extension,ketamine,RX
41085236,Ketamine 57.7 MG/ML Injectable Solution Box of 50,OMOP2283198,RxNorm Extension,ketamine,RX
41094091,Ketamine 50 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 10,OMOP2292053,RxNorm Extension,ketamine,RX
41094092,Ketamine 10 MG/ML Injectable Solution [Velonarcon],OMOP2292054,RxNorm Extension,ketamine,RX
41094093,Ketamine 11.5 MG/ML Injectable Solution [Ketanest S],OMOP2292055,RxNorm Extension,ketamine,RX
41116431,Ketamine 57.7 MG/ML Injectable Solution Box of 200,OMOP2314393,RxNorm Extension,ketamine,RX
41125252,Ketamine 50 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2323214,RxNorm Extension,ketamine,RX
41125254,Ketamine 10 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 10,OMOP2323216,RxNorm Extension,ketamine,RX
41125256,Ketamine 11.5 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2323218,RxNorm Extension,ketamine,RX
41147960,Ketamine 50 MG/ML Injectable Solution Box of 50,OMOP2345922,RxNorm Extension,ketamine,RX
41147961,Ketamine 25 MG/ML Injectable Solution,OMOP2345923,RxNorm Extension,ketamine,RX
41156771,Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2354733,RxNorm Extension,ketamine,RX
41156773,Ketamine 57.7 MG/ML Injectable Solution [Keta Hameln],OMOP2354735,RxNorm Extension,ketamine,RX
41156774,Ketamine 57.7 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2354736,RxNorm Extension,ketamine,RX
41178989,Ketamine 50 MG/ML Injectable Solution Box of 1,OMOP2376951,RxNorm Extension,ketamine,RX
41178990,Ketamine 10 MG/ML Injectable Solution Box of 10,OMOP2376952,RxNorm Extension,ketamine,RX
41187901,Ketamine 50 MG/ML Injectable Solution [Ketamin Rotexmedica],OMOP2385863,RxNorm Extension,ketamine,RX
41187903,Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 25,OMOP2385865,RxNorm Extension,ketamine,RX
41187904,Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 5,OMOP2385866,RxNorm Extension,ketamine,RX
41207022,Ketamine Injectable Solution [Ketamin Hexal],OMOP2404984,RxNorm Extension,ketamine,RX
41219081,Ketamine 25 MG/ML Injectable Solution [Ketanest S],OMOP2417043,RxNorm Extension,ketamine,RX
41237929,Ketamine Injectable Solution [Ketamin Hameln],OMOP2435891,RxNorm Extension,ketamine,RX
41250123,Ketamine 10 MG/ML Injectable Solution [Velonarcon] Box of 1,OMOP2448085,RxNorm Extension,ketamine,RX
41250125,Ketamine 2 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2448087,RxNorm Extension,ketamine,RX
41250126,Ketamine 57.7 MG/ML Injectable Solution [Ab Ketamin] Box of 10,OMOP2448088,RxNorm Extension,ketamine,RX
41250127,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2448089,RxNorm Extension,ketamine,RX
41250128,Ketamine 57.7 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 25,OMOP2448090,RxNorm Extension,ketamine,RX
41280923,Ketamine 50 MG/ML Injectable Solution [Velonarcon] Box of 1,OMOP2478885,RxNorm Extension,ketamine,RX
41280924,Ketamine 10 MG/ML Injectable Solution [Ketamin Rotexmedica],OMOP2478886,RxNorm Extension,ketamine,RX
41280925,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 5,OMOP2478887,RxNorm Extension,ketamine,RX
41280926,Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2478888,RxNorm Extension,ketamine,RX
41299926,Ketamine Injectable Solution [Keta Hameln],OMOP2497888,RxNorm Extension,ketamine,RX
41303370,Ketamine 577 MG/ML Injectable Solution Box of 5,OMOP2501332,RxNorm Extension,ketamine,RX
41303371,Ketamine 2 MG/ML Injectable Solution Box of 10,OMOP2501333,RxNorm Extension,ketamine,RX
41312265,Ketamine 50 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2510227,RxNorm Extension,ketamine,RX
41312269,Ketamine 57.7 MG/ML Injectable Solution [Ab Ketamin],OMOP2510231,RxNorm Extension,ketamine,RX
41312271,Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hexal],OMOP2510233,RxNorm Extension,ketamine,RX
41338329,2 ML Ketamine 25 MG/ML Injectable Solution Box of 10,OMOP2536291,RxNorm Extension,ketamine,RX
41338330,2 ML Ketamine 25 MG/ML Injectable Solution,OMOP2536292,RxNorm Extension,ketamine,RX
41338753,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 10 by Rotexmedica,OMOP2536715,RxNorm Extension,ketamine,RX
41338871,2 ML Ketamine 57.5 MG/ML Injectable Solution Box of 100,OMOP2536833,RxNorm Extension,ketamine,RX
41339099,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketanest S],OMOP2537061,RxNorm Extension,ketamine,RX
41339100,2 ML Ketamine 25 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2537062,RxNorm Extension,ketamine,RX
41339289,2 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Curamed,OMOP2537251,RxNorm Extension,ketamine,RX
41339404,2 ML Ketamine 50 MG/ML Injectable Solution Box of 10,OMOP2537366,RxNorm Extension,ketamine,RX
41339632,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 10,OMOP2537594,RxNorm Extension,ketamine,RX
41339967,2 ML Ketamine 50 MG/ML Injectable Solution Box of 50,OMOP2537929,RxNorm Extension,ketamine,RX
41340207,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2538169,RxNorm Extension,ketamine,RX
41340386,2 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Deltamedica,OMOP2538348,RxNorm Extension,ketamine,RX
41340698,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2538660,RxNorm Extension,ketamine,RX
41340699,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketamin Hexal],OMOP2538661,RxNorm Extension,ketamine,RX
41340700,2 ML Ketamine 25 MG/ML Injectable Solution [Ketanest S],OMOP2538662,RxNorm Extension,ketamine,RX
41341228,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2539190,RxNorm Extension,ketamine,RX
41341385,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10 by Ratiopharm,OMOP2539347,RxNorm Extension,ketamine,RX
41341717,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketamin Hexal] Box of 10,OMOP2539679,RxNorm Extension,ketamine,RX
41342251,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2540213,RxNorm Extension,ketamine,RX
41342789,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2540751,RxNorm Extension,ketamine,RX
41344352,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Rotexmedica],OMOP2542314,RxNorm Extension,ketamine,RX
41344558,2 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Inresa,OMOP2542520,RxNorm Extension,ketamine,RX
41344559,2 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Puren,OMOP2542521,RxNorm Extension,ketamine,RX
41344691,2 ML Ketamine 57.5 MG/ML Injectable Solution Box of 200,OMOP2542653,RxNorm Extension,ketamine,RX
41344919,2 ML Ketamine 50 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2542881,RxNorm Extension,ketamine,RX
41345731,2 ML Ketamine 50 MG/ML Injectable Solution,OMOP2543693,RxNorm Extension,ketamine,RX
41345732,2 ML Ketamine 57.5 MG/ML Injectable Solution Box of 50,OMOP2543694,RxNorm Extension,ketamine,RX
41345956,2 ML Ketamine 57.5 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2543918,RxNorm Extension,ketamine,RX
41346696,2 ML Ketamine 25 MG/ML Injectable Solution [Ketanest S] Box of 10 by Pfizer,OMOP2544658,RxNorm Extension,ketamine,RX
41351801,5 ML Ketamine 11.5 MG/ML Injectable Solution Box of 100,OMOP2549763,RxNorm Extension,ketamine,RX
41352015,5 ML Ketamine 10 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2549977,RxNorm Extension,ketamine,RX
41353385,5 ML Ketamine 2 MG/ML Injectable Solution,OMOP2551347,RxNorm Extension,ketamine,RX
41353587,5 ML Ketamine 10 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 10,OMOP2551549,RxNorm Extension,ketamine,RX
41353588,5 ML Ketamine 2 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2551550,RxNorm Extension,ketamine,RX
41353914,5 ML Ketamine 10 MG/ML Injectable Solution Box of 10,OMOP2551876,RxNorm Extension,ketamine,RX
41354474,5 ML Ketamine 2 MG/ML Injectable Solution Box of 10,OMOP2552436,RxNorm Extension,ketamine,RX
41354965,5 ML Ketamine 10 MG/ML Injectable Solution,OMOP2552927,RxNorm Extension,ketamine,RX
41354966,5 ML Ketamine 11.5 MG/ML Injectable Solution Box of 200,OMOP2552928,RxNorm Extension,ketamine,RX
41355509,5 ML Ketamine 57.8 MG/ML Injectable Solution Box of 50,OMOP2553471,RxNorm Extension,ketamine,RX
41355510,5 ML Ketamine 57.8 MG/ML Injectable Solution,OMOP2553472,RxNorm Extension,ketamine,RX
41356772,5 ML Ketamine 2 MG/ML Injectable Solution [Ketanest S],OMOP2554734,RxNorm Extension,ketamine,RX
41357134,5 ML Ketamine 57.8 MG/ML Injectable Solution Box of 10,OMOP2555096,RxNorm Extension,ketamine,RX
41357541,5 ML Ketamine 11.5 MG/ML Injectable Solution Box of 10 by Puren,OMOP2555503,RxNorm Extension,ketamine,RX
41357689,5 ML Ketamine 11.5 MG/ML Injectable Solution Box of 50,OMOP2555651,RxNorm Extension,ketamine,RX
41357897,5 ML Ketamine 10 MG/ML Injectable Solution [Ketamin Rotexmedica],OMOP2555859,RxNorm Extension,ketamine,RX
41357898,5 ML Ketamine 10 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2555860,RxNorm Extension,ketamine,RX
41357900,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2555862,RxNorm Extension,ketamine,RX
41357901,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2555863,RxNorm Extension,ketamine,RX
41358439,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2556401,RxNorm Extension,ketamine,RX
41358638,5 ML Ketamine 57.8 MG/ML Injectable Solution Box of 10 by Deltamedica,OMOP2556600,RxNorm Extension,ketamine,RX
41358989,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S],OMOP2556951,RxNorm Extension,ketamine,RX
41359210,5 ML Ketamine 10 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10 by Ratiopharm,OMOP2557172,RxNorm Extension,ketamine,RX
41359211,5 ML Ketamine 10 MG/ML Injectable Solution Box of 10 by Puren,OMOP2557173,RxNorm Extension,ketamine,RX
41359212,5 ML Ketamine 2 MG/ML Injectable Solution [Ketanest S] Box of 10 by Pfizer,OMOP2557174,RxNorm Extension,ketamine,RX
41359213,5 ML Ketamine 11.5 MG/ML Injectable Solution Box of 50 by Curamed,OMOP2557175,RxNorm Extension,ketamine,RX
41359335,5 ML Ketamine 57.8 MG/ML Injectable Solution Box of 5,OMOP2557297,RxNorm Extension,ketamine,RX
41359523,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2557485,RxNorm Extension,ketamine,RX
41359524,5 ML Ketamine 11.5 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2557486,RxNorm Extension,ketamine,RX
41361685,10 ML Ketamine 10 MG/ML Injectable Solution [Velonarcon] Box of 1,OMOP2559647,RxNorm Extension,ketamine,RX
41361948,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 5 by Pfizer,OMOP2559910,RxNorm Extension,ketamine,RX
41362465,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hameln],OMOP2560427,RxNorm Extension,ketamine,RX
41363196,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 25,OMOP2561158,RxNorm Extension,ketamine,RX
41363466,10 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Deltamedica,OMOP2561428,RxNorm Extension,ketamine,RX
41363945,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hexal] Box of 5,OMOP2561907,RxNorm Extension,ketamine,RX
41364663,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Ratiopharm],OMOP2562625,RxNorm Extension,ketamine,RX
41365087,10 ML Ketamine 50 MG/ML Injectable Solution,OMOP2563049,RxNorm Extension,ketamine,RX
41365088,10 ML Ketamine 577 MG/ML Injectable Solution Box of 10,OMOP2563050,RxNorm Extension,ketamine,RX
41365374,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 5,OMOP2563336,RxNorm Extension,ketamine,RX
41365375,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hameln] Box of 10,OMOP2563337,RxNorm Extension,ketamine,RX
41365376,10 ML Ketamine 57.7 MG/ML Injectable Solution [Keta Hameln],OMOP2563338,RxNorm Extension,ketamine,RX
41365660,10 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Inresa,OMOP2563622,RxNorm Extension,ketamine,RX
41365661,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 5 by Ratiopharm,OMOP2563623,RxNorm Extension,ketamine,RX
41365829,10 ML Ketamine 577 MG/ML Injectable Solution Box of 50,OMOP2563791,RxNorm Extension,ketamine,RX
41366930,10 ML Ketamine 10 MG/ML Injectable Solution [Velonarcon] Box of 5,OMOP2564892,RxNorm Extension,ketamine,RX
41366931,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S],OMOP2564893,RxNorm Extension,ketamine,RX
41367341,10 ML Ketamine 50 MG/ML Injectable Solution Box of 5,OMOP2565303,RxNorm Extension,ketamine,RX
41367342,10 ML Ketamine 50 MG/ML Injectable Solution Box of 1,OMOP2565304,RxNorm Extension,ketamine,RX
41367343,10 ML Ketamine 577 MG/ML Injectable Solution Box of 5,OMOP2565305,RxNorm Extension,ketamine,RX
41367344,10 ML Ketamine 577 MG/ML Injectable Solution,OMOP2565306,RxNorm Extension,ketamine,RX
41367662,10 ML Ketamine 50 MG/ML Injectable Solution [Velonarcon] Box of 1,OMOP2565624,RxNorm Extension,ketamine,RX
41367664,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2565626,RxNorm Extension,ketamine,RX
41367665,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ab Ketamin] Box of 10,OMOP2565627,RxNorm Extension,ketamine,RX
41367666,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 5,OMOP2565628,RxNorm Extension,ketamine,RX
41367904,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 50 by Inresa,OMOP2565866,RxNorm Extension,ketamine,RX
41367905,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 5 by Inresa,OMOP2565867,RxNorm Extension,ketamine,RX
41368062,10 ML Ketamine 50 MG/ML Injectable Solution Box of 10,OMOP2566024,RxNorm Extension,ketamine,RX
41368063,10 ML Ketamine 10 MG/ML Injectable Solution Box of 5,OMOP2566025,RxNorm Extension,ketamine,RX
41368064,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 25,OMOP2566026,RxNorm Extension,ketamine,RX
41368389,10 ML Ketamine 10 MG/ML Injectable Solution [Velonarcon],OMOP2566351,RxNorm Extension,ketamine,RX
41368390,10 ML Ketamine 57.7 MG/ML Injectable Solution [Keta Hameln] Box of 10,OMOP2566352,RxNorm Extension,ketamine,RX
41368681,10 ML Ketamine 50 MG/ML Injectable Solution Box of 10 by Puren,OMOP2566643,RxNorm Extension,ketamine,RX
41368682,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hameln] Box of 10 by Hameln,OMOP2566644,RxNorm Extension,ketamine,RX
41368840,10 ML Ketamine 10 MG/ML Injectable Solution,OMOP2566802,RxNorm Extension,ketamine,RX
41368841,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 200,OMOP2566803,RxNorm Extension,ketamine,RX
41369947,10 ML Ketamine 50 MG/ML Injectable Solution [Velonarcon],OMOP2567909,RxNorm Extension,ketamine,RX
41369948,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ab Ketamin],OMOP2567910,RxNorm Extension,ketamine,RX
41370400,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 100,OMOP2568362,RxNorm Extension,ketamine,RX
41370710,10 ML Ketamine 50 MG/ML Injectable Solution [Velonarcon] Box of 5,OMOP2568672,RxNorm Extension,ketamine,RX
41371141,10 ML Ketamine 10 MG/ML Injectable Solution Box of 1,OMOP2569103,RxNorm Extension,ketamine,RX
41371142,10 ML Ketamine 57.7 MG/ML Injectable Solution Box of 50,OMOP2569104,RxNorm Extension,ketamine,RX
41371459,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2569421,RxNorm Extension,ketamine,RX
41372236,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Hexal],OMOP2570198,RxNorm Extension,ketamine,RX
41372237,10 ML Ketamine 57.7 MG/ML Injectable Solution [Ketamin Rotexmedica] Box of 25,OMOP2570199,RxNorm Extension,ketamine,RX
41376872,20 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 5,OMOP2574834,RxNorm Extension,ketamine,RX
41377081,20 ML Ketamine 11.5 MG/ML Injectable Solution Box of 100,OMOP2575043,RxNorm Extension,ketamine,RX
41377082,20 ML Ketamine 11.5 MG/ML Injectable Solution,OMOP2575044,RxNorm Extension,ketamine,RX
41377445,20 ML Ketamine 11.5 MG/ML Injectable Solution Box of 25,OMOP2575407,RxNorm Extension,ketamine,RX
41378726,20 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2576688,RxNorm Extension,ketamine,RX
41379108,20 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 25,OMOP2577070,RxNorm Extension,ketamine,RX
41379307,20 ML Ketamine 11.5 MG/ML Injectable Solution Box of 200,OMOP2577269,RxNorm Extension,ketamine,RX
41380216,20 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S],OMOP2578178,RxNorm Extension,ketamine,RX
41380457,20 ML Ketamine 11.5 MG/ML Injectable Solution Box of 5,OMOP2578419,RxNorm Extension,ketamine,RX
41381826,20 ML Ketamine 11.5 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2579788,RxNorm Extension,ketamine,RX
41453803,2 ML Ketamine 57.9 MG/ML Injectable Solution Box of 10,OMOP2651765,RxNorm Extension,ketamine,RX
41454040,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketanest S] Box of 200,OMOP2652002,RxNorm Extension,ketamine,RX
41454041,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketanest S] Box of 100,OMOP2652003,RxNorm Extension,ketamine,RX
41454042,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketamin Rotexmedica],OMOP2652004,RxNorm Extension,ketamine,RX
41454370,2 ML Ketamine 57.9 MG/ML Injectable Solution Box of 100,OMOP2652332,RxNorm Extension,ketamine,RX
41455193,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketanest S],OMOP2653155,RxNorm Extension,ketamine,RX
41455194,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketamin Ratiopharm] Box of 10,OMOP2653156,RxNorm Extension,ketamine,RX
41455783,2 ML Ketamine 57.9 MG/ML Injectable Solution [Ketanest S] Box of 10,OMOP2653745,RxNorm Extension,ketamine,RX
