concept_id,concept_name,concept_code,vocabulary_id,drug_group
40172819,trandolapril 2 MG / Verapamil hydrochloride 180 MG [Tarka],897784,RxNorm,trandolapril
45775529,trandolaprilat,1546379,RxNorm,trandolapril
19134740,trandolapril 1 MG Extended Release Oral Tablet,844933,RxNorm,trandolapril
40127543,trandolapril Extended Release Oral Tablet,582032,RxNorm,trandolapril
19121746,24 HR trandolapril 1 MG Extended Release Oral Tablet,582033,RxNorm,trandolapril
1342507,trandolapril 4 MG Oral Capsule,411434,RxNorm,trandolapril
1342474,trandolapril 0.5 MG Oral Capsule,199622,RxNorm,trandolapril
40099444,trandolapril Oral Capsule,374176,RxNorm,trandolapril
1342475,trandolapril 1 MG Oral Capsule,199816,RxNorm,trandolapril
1342476,trandolapril 2 MG Oral Capsule,199817,RxNorm,trandolapril
19044704,trandolapril 1 MG Oral Tablet [Mavik],210671,RxNorm,trandolapril
40099445,trandolapril Oral Tablet,374177,RxNorm,trandolapril
19044705,trandolapril 2 MG Oral Tablet [Mavik],210672,RxNorm,trandolapril
1342472,trandolapril 4 MG Oral Tablet,199352,RxNorm,trandolapril
19044706,trandolapril 4 MG Oral Tablet [Mavik],210673,RxNorm,trandolapril
1342441,trandolapril 2 MG Oral Tablet,199351,RxNorm,trandolapril
40099446,trandolapril Oral Tablet [Mavik],367902,RxNorm,trandolapril
1342473,trandolapril 1 MG Oral Tablet,199353,RxNorm,trandolapril
19103788,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,411759,RxNorm,trandolapril
40172816,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,901451,RxNorm,trandolapril
40099414,trandolapril / Verapamil Extended Release Oral Capsule,379582,RxNorm,trandolapril
40171416,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897785,RxNorm,trandolapril
40171418,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897846,RxNorm,trandolapril
40172813,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897778,RxNorm,trandolapril
40172824,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897857,RxNorm,trandolapril
40171420,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897855,RxNorm,trandolapril
40171419,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897853,RxNorm,trandolapril
40172820,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897847,RxNorm,trandolapril
40171417,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897844,RxNorm,trandolapril
40172818,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897787,RxNorm,trandolapril
40160142,trandolapril / Verapamil Extended Release Oral Tablet [Tarka],847657,RxNorm,trandolapril
40172821,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897848,RxNorm,trandolapril
19107373,trandolapril 1 MG / Verapamil 180 MG Extended Release Oral Tablet,431825,RxNorm,trandolapril
40172817,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897786,RxNorm,trandolapril
40172823,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897856,RxNorm,trandolapril
40171413,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897782,RxNorm,trandolapril
40171415,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897783,RxNorm,trandolapril
40172814,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897780,RxNorm,trandolapril
40099416,trandolapril / Verapamil Extended Release Oral Tablet,374178,RxNorm,trandolapril
40171412,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897781,RxNorm,trandolapril
40166557,aliskiren / valsartan Oral Tablet,864774,RxNorm,valsartan
40166558,aliskiren / valsartan Oral Tablet [Valturna],864778,RxNorm,valsartan
40226403,aliskiren 300 MG / valsartan 320 MG Oral Tablet,1011729,RxNorm,valsartan
40226384,aliskiren 150 MG / valsartan 160 MG Oral Tablet,1011718,RxNorm,valsartan
40226404,aliskiren 300 MG / valsartan 320 MG Oral Tablet [Valturna],1011735,RxNorm,valsartan
40226385,aliskiren 150 MG / valsartan 160 MG Oral Tablet [Valturna],1011724,RxNorm,valsartan
974860,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,848135,RxNorm,valsartan
974859,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848134,RxNorm,valsartan
974858,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848131,RxNorm,valsartan
974861,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT],848139,RxNorm,valsartan
974887,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848155,RxNorm,valsartan
974885,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848149,RxNorm,valsartan
40160343,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet [Exforge HCT],848148,RxNorm,valsartan
974883,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848144,RxNorm,valsartan
40160338,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet,848130,RxNorm,valsartan
974884,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848145,RxNorm,valsartan
19135441,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848140,RxNorm,valsartan
974886,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848151,RxNorm,valsartan
1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,722134,RxNorm,valsartan
1332525,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,722126,RxNorm,valsartan
1332530,Amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge],724887,RxNorm,valsartan
1332532,Amlodipine 5 MG / valsartan 320 MG Oral Tablet [Exforge],724895,RxNorm,valsartan
1332528,Amlodipine 5 MG / valsartan 320 MG Oral Tablet,722137,RxNorm,valsartan
1332529,Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge],724879,RxNorm,valsartan
1332531,Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge],724891,RxNorm,valsartan
40140541,Amlodipine / valsartan Oral Tablet,722125,RxNorm,valsartan
1332526,Amlodipine 10 MG / valsartan 320 MG Oral Tablet,722131,RxNorm,valsartan
40141364,Amlodipine / valsartan Oral Tablet [Exforge],724894,RxNorm,valsartan
19132620,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT],809030,RxNorm,valsartan
19124247,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,636045,RxNorm,valsartan
40045128,Hydrochlorothiazide / valsartan Oral Tablet,374280,RxNorm,valsartan
19132612,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT],809014,RxNorm,valsartan
19132614,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT],809018,RxNorm,valsartan
19023454,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,200285,RxNorm,valsartan
974620,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,349353,RxNorm,valsartan
19132618,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],809026,RxNorm,valsartan
19124246,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet,636042,RxNorm,valsartan
19132616,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT],809022,RxNorm,valsartan
19023453,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,200284,RxNorm,valsartan
40154695,Hydrochlorothiazide / valsartan Oral Tablet [Diovan HCT],809029,RxNorm,valsartan
36250188,nebivolol 5 MG / valsartan 80 MG Oral Tablet [Byvalson],1798287,RxNorm,valsartan
36250182,nebivolol 5 MG / valsartan 80 MG Oral Tablet,1798281,RxNorm,valsartan
36250185,nebivolol / valsartan Oral Tablet [Byvalson],1798284,RxNorm,valsartan
36250181,nebivolol / valsartan Oral Tablet,1798279,RxNorm,valsartan
46275725,sacubitril 24 MG / valsartan 26 MG Oral Tablet,1656340,RxNorm,valsartan
46275809,sacubitril 97 MG / valsartan 103 MG Oral Tablet,1656354,RxNorm,valsartan
46275811,sacubitril 97 MG / valsartan 103 MG Oral Tablet [Entresto],1656356,RxNorm,valsartan
46275732,sacubitril 49 MG / valsartan 51 MG Oral Tablet,1656349,RxNorm,valsartan
46275728,sacubitril / valsartan Oral Tablet [Entresto],1656343,RxNorm,valsartan
46275734,sacubitril 49 MG / valsartan 51 MG Oral Tablet [Entresto],1656351,RxNorm,valsartan
46275724,sacubitril / valsartan Oral Tablet,1656338,RxNorm,valsartan
46275729,sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto],1656346,RxNorm,valsartan
1308847,valsartan 160 MG Oral Capsule,199919,RxNorm,valsartan
19132620,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT],809030,RxNorm,valsartan
19124247,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,636045,RxNorm,valsartan
36237091,Diovan Pill,1171721,RxNorm,valsartan
40045128,Hydrochlorothiazide / valsartan Oral Tablet,374280,RxNorm,valsartan
19014769,Amlodipine 10 MG / valsartan 320 MG [Exforge],724885,RxNorm,valsartan
36217711,Amlodipine / Hydrochlorothiazide / valsartan Pill,1152280,RxNorm,valsartan
36248677,sacubitril / valsartan Oral Product,1656336,RxNorm,valsartan
793585,valsartan Oral Liquid Product,1996252,RxNorm,valsartan
974859,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848134,RxNorm,valsartan
974860,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,848135,RxNorm,valsartan
36218320,Hydrochlorothiazide / valsartan Oral Product,1162783,RxNorm,valsartan
1308842,valsartan,69749,RxNorm,valsartan
1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,722134,RxNorm,valsartan
46275725,sacubitril 24 MG / valsartan 26 MG Oral Tablet,1656340,RxNorm,valsartan
974858,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848131,RxNorm,valsartan
36250184,nebivolol 5 MG / valsartan 80 MG [Byvalson],1798283,RxNorm,valsartan
36222008,aliskiren / valsartan Pill,1164886,RxNorm,valsartan
36250188,nebivolol 5 MG / valsartan 80 MG Oral Tablet [Byvalson],1798287,RxNorm,valsartan
19014767,Amlodipine 10 MG / valsartan 160 MG [Exforge],724877,RxNorm,valsartan
19132617,Hydrochlorothiazide 12.5 MG / valsartan 320 MG [Diovan HCT],809024,RxNorm,valsartan
19014793,Amlodipine 5 MG / valsartan 320 MG [Exforge],724893,RxNorm,valsartan
19132611,Hydrochlorothiazide 12.5 MG / valsartan 80 MG [Diovan HCT],809012,RxNorm,valsartan
19048140,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],848142,RxNorm,valsartan
19022379,valsartan 80 MG Oral Capsule,199850,RxNorm,valsartan
40166557,aliskiren / valsartan Oral Tablet,864774,RxNorm,valsartan
19096678,valsartan 160 MG Oral Tablet,349201,RxNorm,valsartan
40166558,aliskiren / valsartan Oral Tablet [Valturna],864778,RxNorm,valsartan
19132619,Hydrochlorothiazide 25 MG / valsartan 320 MG [Diovan HCT],809028,RxNorm,valsartan
36217710,Amlodipine / Hydrochlorothiazide / valsartan Oral Product,1152279,RxNorm,valsartan
1308851,valsartan 80 MG Oral Tablet,349199,RxNorm,valsartan
793584,valsartan 4 MG/ML,1996251,RxNorm,valsartan
19132612,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT],809014,RxNorm,valsartan
19048138,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG [Exforge HCT],848137,RxNorm,valsartan
46275809,sacubitril 97 MG / valsartan 103 MG Oral Tablet,1656354,RxNorm,valsartan
793586,valsartan Oral Solution,1996253,RxNorm,valsartan
19132614,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT],809018,RxNorm,valsartan
1332525,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,722126,RxNorm,valsartan
46275808,valsartan 103 MG,1656353,RxNorm,valsartan
1308850,valsartan 40 MG,335831,RxNorm,valsartan
19062257,valsartan 80 MG [Diovan],565166,RxNorm,valsartan
36250180,nebivolol / valsartan Pill,1798278,RxNorm,valsartan
1308879,valsartan 40 MG Oral Tablet [Diovan],352274,RxNorm,valsartan
46275727,sacubitril 24 MG / valsartan 26 MG [Entresto],1656342,RxNorm,valsartan
46275733,sacubitril 49 MG / valsartan 51 MG [Entresto],1656350,RxNorm,valsartan
1332530,Amlodipine 10 MG / valsartan 320 MG Oral Tablet [Exforge],724887,RxNorm,valsartan
36248679,Entresto Oral Product,1656344,RxNorm,valsartan
19016857,valsartan 80 MG Oral Capsule [Diovan],153079,RxNorm,valsartan
36239296,Valturna Oral Product,1187346,RxNorm,valsartan
1332532,Amlodipine 5 MG / valsartan 320 MG Oral Tablet [Exforge],724895,RxNorm,valsartan
974861,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT],848139,RxNorm,valsartan
19098303,valsartan 320 MG Oral Tablet [Diovan],352001,RxNorm,valsartan
36222007,aliskiren / valsartan Oral Product,1164885,RxNorm,valsartan
974887,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848155,RxNorm,valsartan
19048172,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT],848147,RxNorm,valsartan
36237090,Diovan Oral Product,1171720,RxNorm,valsartan
19132613,Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Diovan HCT],809016,RxNorm,valsartan
19023454,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,200285,RxNorm,valsartan
19014791,Amlodipine 5 MG / valsartan 160 MG [Exforge],724889,RxNorm,valsartan
974885,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848149,RxNorm,valsartan
46275811,sacubitril 97 MG / valsartan 103 MG Oral Tablet [Entresto],1656356,RxNorm,valsartan
974620,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,349353,RxNorm,valsartan
46275732,sacubitril 49 MG / valsartan 51 MG Oral Tablet,1656349,RxNorm,valsartan
40100656,valsartan Oral Capsule,374279,RxNorm,valsartan
36220531,valsartan Pill,1164561,RxNorm,valsartan
19016856,valsartan 40 MG Oral Capsule [Diovan],153078,RxNorm,valsartan
46275810,sacubitril 97 MG / valsartan 103 MG [Entresto],1656355,RxNorm,valsartan
36250182,nebivolol 5 MG / valsartan 80 MG Oral Tablet,1798281,RxNorm,valsartan
40160343,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet [Exforge HCT],848148,RxNorm,valsartan
19097657,valsartan 320 MG,350561,RxNorm,valsartan
1332528,Amlodipine 5 MG / valsartan 320 MG Oral Tablet,722137,RxNorm,valsartan
46275728,sacubitril / valsartan Oral Tablet [Entresto],1656343,RxNorm,valsartan
1332529,Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge],724879,RxNorm,valsartan
40100659,valsartan Oral Tablet [Diovan],368070,RxNorm,valsartan
1308874,valsartan 40 MG Oral Tablet,349483,RxNorm,valsartan
19132618,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],809026,RxNorm,valsartan
46275734,sacubitril 49 MG / valsartan 51 MG Oral Tablet [Entresto],1656351,RxNorm,valsartan
36250186,Byvalson Oral Product,1798285,RxNorm,valsartan
40226403,aliskiren 300 MG / valsartan 320 MG Oral Tablet,1011729,RxNorm,valsartan
46275724,sacubitril / valsartan Oral Tablet,1656338,RxNorm,valsartan
36237783,Exforge HCT Oral Product,1173249,RxNorm,valsartan
19132615,Hydrochlorothiazide 25 MG / valsartan 160 MG [Diovan HCT],809020,RxNorm,valsartan
36237782,Exforge Pill,1173242,RxNorm,valsartan
974883,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],848144,RxNorm,valsartan
19096677,valsartan 320 MG Oral Tablet,349200,RxNorm,valsartan
36235116,Diovan HCT Pill,1171087,RxNorm,valsartan
36248678,sacubitril / valsartan Pill,1656337,RxNorm,valsartan
36237784,Exforge HCT Pill,1173250,RxNorm,valsartan
40226405,aliskiren 300 MG / valsartan 320 MG [Valturna],1011734,RxNorm,valsartan
46275723,valsartan 26 MG,1656335,RxNorm,valsartan
19124246,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet,636042,RxNorm,valsartan
1308849,valsartan 80 MG,316882,RxNorm,valsartan
40160338,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet,848130,RxNorm,valsartan
40100658,valsartan Oral Tablet,378276,RxNorm,valsartan
46275731,valsartan 51 MG,1656348,RxNorm,valsartan
46275729,sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto],1656346,RxNorm,valsartan
1332531,Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge],724891,RxNorm,valsartan
1308848,valsartan 160 MG,316881,RxNorm,valsartan
793587,valsartan 4 MG/ML Oral Solution,1996254,RxNorm,valsartan
36250179,nebivolol / valsartan Oral Product,1798277,RxNorm,valsartan
19062256,valsartan 40 MG [Diovan],565165,RxNorm,valsartan
40140541,Amlodipine / valsartan Oral Tablet,722125,RxNorm,valsartan
36250185,nebivolol / valsartan Oral Tablet [Byvalson],1798284,RxNorm,valsartan
36250187,Byvalson Pill,1798286,RxNorm,valsartan
36250181,nebivolol / valsartan Oral Tablet,1798279,RxNorm,valsartan
1308876,valsartan 80 MG Oral Tablet [Diovan],351761,RxNorm,valsartan
19062258,valsartan 160 MG [Diovan],565167,RxNorm,valsartan
36237781,Exforge Oral Product,1173241,RxNorm,valsartan
1332526,Amlodipine 10 MG / valsartan 320 MG Oral Tablet,722131,RxNorm,valsartan
40226384,aliskiren 150 MG / valsartan 160 MG Oral Tablet,1011718,RxNorm,valsartan
36239297,Valturna Pill,1187347,RxNorm,valsartan
40141364,Amlodipine / valsartan Oral Tablet [Exforge],724894,RxNorm,valsartan
19048223,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT],848153,RxNorm,valsartan
40226404,aliskiren 300 MG / valsartan 320 MG Oral Tablet [Valturna],1011735,RxNorm,valsartan
19016858,valsartan 160 MG Oral Capsule [Diovan],153080,RxNorm,valsartan
36248680,Entresto Pill,1656345,RxNorm,valsartan
974884,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848145,RxNorm,valsartan
19062259,valsartan 320 MG [Diovan],575745,RxNorm,valsartan
40226386,aliskiren 150 MG / valsartan 160 MG [Valturna],1011723,RxNorm,valsartan
36217721,Amlodipine / valsartan Pill,1152290,RxNorm,valsartan
19016855,valsartan 40 MG Oral Capsule,153077,RxNorm,valsartan
36218321,Hydrochlorothiazide / valsartan Pill,1162784,RxNorm,valsartan
19132616,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT],809022,RxNorm,valsartan
19023453,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,200284,RxNorm,valsartan
40154695,Hydrochlorothiazide / valsartan Oral Tablet [Diovan HCT],809029,RxNorm,valsartan
19135441,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,848140,RxNorm,valsartan
40100657,valsartan Oral Capsule [Diovan],366601,RxNorm,valsartan
19048136,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],848132,RxNorm,valsartan
36217720,Amlodipine / valsartan Oral Product,1152289,RxNorm,valsartan
974886,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848151,RxNorm,valsartan
36235115,Diovan HCT Oral Product,1171082,RxNorm,valsartan
36218383,valsartan Oral Product,1163997,RxNorm,valsartan
40226385,aliskiren 150 MG / valsartan 160 MG Oral Tablet [Valturna],1011724,RxNorm,valsartan
1308877,valsartan 160 MG Oral Tablet [Diovan],351762,RxNorm,valsartan
1308847,valsartan 160 MG Oral Capsule,199919,RxNorm,valsartan
19022379,valsartan 80 MG Oral Capsule,199850,RxNorm,valsartan
19016857,valsartan 80 MG Oral Capsule [Diovan],153079,RxNorm,valsartan
40100656,valsartan Oral Capsule,374279,RxNorm,valsartan
19016856,valsartan 40 MG Oral Capsule [Diovan],153078,RxNorm,valsartan
19016858,valsartan 160 MG Oral Capsule [Diovan],153080,RxNorm,valsartan
19016855,valsartan 40 MG Oral Capsule,153077,RxNorm,valsartan
40100657,valsartan Oral Capsule [Diovan],366601,RxNorm,valsartan
793586,valsartan Oral Solution,1996253,RxNorm,valsartan
793587,valsartan 4 MG/ML Oral Solution,1996254,RxNorm,valsartan
19096678,valsartan 160 MG Oral Tablet,349201,RxNorm,valsartan
1308851,valsartan 80 MG Oral Tablet,349199,RxNorm,valsartan
1308879,valsartan 40 MG Oral Tablet [Diovan],352274,RxNorm,valsartan
19098303,valsartan 320 MG Oral Tablet [Diovan],352001,RxNorm,valsartan
40100659,valsartan Oral Tablet [Diovan],368070,RxNorm,valsartan
1308874,valsartan 40 MG Oral Tablet,349483,RxNorm,valsartan
19096677,valsartan 320 MG Oral Tablet,349200,RxNorm,valsartan
40100658,valsartan Oral Tablet,378276,RxNorm,valsartan
1308876,valsartan 80 MG Oral Tablet [Diovan],351761,RxNorm,valsartan
1308877,valsartan 160 MG Oral Tablet [Diovan],351762,RxNorm,valsartan
19112467,zofenopril 30 MG,452697,RxNorm,zofenopril
19112468,zofenopril 7.5 MG,452699,RxNorm,zofenopril
36214082,zofenopril Pill,1156252,RxNorm,zofenopril
19106542,zofenopril 30 MG Oral Tablet,428825,RxNorm,zofenopril
19106543,zofenopril 7.5 MG Oral Tablet,428826,RxNorm,zofenopril
40101545,zofenopril Oral Tablet,452698,RxNorm,zofenopril
36214081,zofenopril Oral Product,1156251,RxNorm,zofenopril
19102107,zofenopril,39990,RxNorm,zofenopril
19106542,zofenopril 30 MG Oral Tablet,428825,RxNorm,zofenopril
19106543,zofenopril 7.5 MG Oral Tablet,428826,RxNorm,zofenopril
40101545,zofenopril Oral Tablet,452698,RxNorm,zofenopril
