concept_id,concept_code,concept_name,vocabulary,codeset
43652649,OMOP878251,1500 ML Sodium Chloride 19.9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43724378,OMOP878239,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43706460,OMOP878241,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43742509,OMOP878242,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,iv_fluids
43652646,OMOP878243,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43778421,OMOP878244,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 5 by Baxter,RxNorm Extension,iv_fluids
43670698,OMOP878240,1500 ML Sodium Chloride 21.1 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43832518,OMOP878260,1500 ML Sodium Chloride 2.25 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43598439,OMOP878262,1500 ML Sodium Chloride 2.25 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43814383,OMOP878263,1500 ML Sodium Chloride 2.25 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43652651,OMOP878261,1500 ML Sodium Chloride 2.25 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43724376,OMOP878229,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43688552,OMOP878230,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43850511,OMOP878231,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
43778419,OMOP878232,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal],RxNorm Extension,iv_fluids
43868701,OMOP878234,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal] Box of 5,RxNorm Extension,iv_fluids
43832517,OMOP878235,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal] Box of 5 by Baxter,RxNorm Extension,iv_fluids
43724377,OMOP878236,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal] Box of 6,RxNorm Extension,iv_fluids
43778420,OMOP878238,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal] Box of 6 by Baxter,RxNorm Extension,iv_fluids
43760323,OMOP878233,1500 ML Sodium Chloride 5.38 MG/ML Injectable Solution [Dianeal] by Baxter,RxNorm Extension,iv_fluids
43742507,OMOP878218,1500 ML Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43652645,OMOP878224,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 12,RxNorm Extension,iv_fluids
43832515,OMOP878225,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 12 by Fresenius,RxNorm Extension,iv_fluids
43832516,OMOP878227,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 16,RxNorm Extension,iv_fluids
43850510,OMOP878228,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 16 by Fresenius,RxNorm Extension,iv_fluids
43652644,OMOP878220,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43832513,OMOP878221,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43796309,OMOP878222,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
43832514,OMOP878223,1500 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 6 by Fresenius,RxNorm Extension,iv_fluids
43742508,OMOP878219,1500 ML Sodium Chloride 6 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
21157814,OMOP325940,150 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
21177340,OMOP325942,150 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
21069436,OMOP325943,150 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Baxter,RxNorm Extension,iv_fluids
21049685,OMOP325944,150 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
21039892,OMOP325945,150 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30 by Baxter,RxNorm Extension,iv_fluids
21128138,OMOP325941,150 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
2025418,OMOP4924005,150 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
42919008,OMOP4645884,150 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN],RxNorm Extension,iv_fluids
2025419,OMOP4924006,150 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE],RxNorm Extension,iv_fluids
2025420,OMOP4924007,150 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE] by JW,RxNorm Extension,iv_fluids
40221381,1807627,150 ML sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
43868720,OMOP878508,1590 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43796325,OMOP878510,1590 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43598453,OMOP878511,1590 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,iv_fluids
43598452,OMOP878509,1590 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
42731724,OMOP2727702,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack,RxNorm Extension,iv_fluids
36897561,OMOP998061,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack box of 4,RxNorm Extension,iv_fluids
36897853,OMOP993463,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Uro],RxNorm Extension,iv_fluids
36898084,OMOP1006112,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Uro] box of 4,RxNorm Extension,iv_fluids
43869980,OMOP901816,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Uro] box of 4 by Midas,RxNorm Extension,iv_fluids
36897854,OMOP1006334,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Vesikal],RxNorm Extension,iv_fluids
36898085,OMOP993454,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Vesikal] box of 4,RxNorm Extension,iv_fluids
43869112,OMOP901817,{1 (60 MG Mitomycin 0.333 MG/MG Injectable Suspension) / 1 (60 ML Sodium Chloride 3 MG/ML Injectable Solution) } Pack [Mitomycin Vesikal] box of 4 by Midas,RxNorm Extension,iv_fluids
36897273,OMOP998969,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43868744,OMOP878584,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 3,RxNorm Extension,iv_fluids
43670737,OMOP878585,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 3 by Baxter,RxNorm Extension,iv_fluids
43796349,OMOP878586,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43670738,OMOP878588,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,iv_fluids
43724419,OMOP878583,1880 ML Sodium Chloride 19.9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
36897272,OMOP991153,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43652687,OMOP878579,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 3,RxNorm Extension,iv_fluids
43670735,OMOP878580,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 3 by Baxter,RxNorm Extension,iv_fluids
43868743,OMOP878581,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43670736,OMOP878582,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,iv_fluids
43598482,OMOP878578,1880 ML Sodium Chloride 21.1 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
42482478,OMOP417400,1 ML Glucose 40 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42481934,OMOP417404,1 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42480703,OMOP417402,1 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43805644,OMOP724112,1 ML Sodium Chloride 58.5 MG/ML Injection,RxNorm Extension,iv_fluids
43805645,OMOP724114,1 ML Sodium Chloride 58.5 MG/ML Injection by Fresenius,RxNorm Extension,iv_fluids
36895062,OMOP995546,1 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43679986,OMOP724043,1 ML Sodium Chloride 9 MG/ML Injectable Solution by Biokanol,RxNorm Extension,iv_fluids
37593816,OMOP4783247,1 ML Sodium Chloride 9 MG/ML Injectable Solution by Tauro Implant,RxNorm Extension,iv_fluids
43589755,OMOP724040,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter],RxNorm Extension,iv_fluids
43662021,OMOP724041,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] by Baxter,RxNorm Extension,iv_fluids
43607741,OMOP724047,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm],RxNorm Extension,iv_fluids
43643954,OMOP724048,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm] by Mibe,RxNorm Extension,iv_fluids
43679987,OMOP724044,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem],RxNorm Extension,iv_fluids
43787601,OMOP724046,1 ML Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] by Noridem Enterprises,RxNorm Extension,iv_fluids
36054728,OMOP4980011,2000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm Extension,iv_fluids
36054727,OMOP4980010,2000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
36897288,OMOP1006988,2000 ML Sodium Chloride 11.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43796397,OMOP878831,2000 ML Sodium Chloride 11.1 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43670800,OMOP878832,2000 ML Sodium Chloride 11.1 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43796396,OMOP878829,2000 ML Sodium Chloride 11.1 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43616494,OMOP878836,2000 ML Sodium Chloride 2.25 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43616495,OMOP878838,2000 ML Sodium Chloride 2.25 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43796398,OMOP878839,2000 ML Sodium Chloride 2.25 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43724482,OMOP878837,2000 ML Sodium Chloride 2.25 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43706552,OMOP878800,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43742607,OMOP878802,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43868788,OMOP878803,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43868789,OMOP878804,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43832608,OMOP878805,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
43868787,OMOP878801,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43688648,OMOP878811,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal],RxNorm Extension,iv_fluids
43598544,OMOP878813,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 4,RxNorm Extension,iv_fluids
43598545,OMOP878814,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 4 by Baxter,RxNorm Extension,iv_fluids
43724481,OMOP878815,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 5,RxNorm Extension,iv_fluids
43616492,OMOP878816,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 5 by Baxter,RxNorm Extension,iv_fluids
43778507,OMOP878817,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 6,RxNorm Extension,iv_fluids
43778508,OMOP878818,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] Box of 6 by Baxter,RxNorm Extension,iv_fluids
43832610,OMOP878812,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Dianeal] by Baxter,RxNorm Extension,iv_fluids
43868790,OMOP878806,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Nutrineal],RxNorm Extension,iv_fluids
43616491,OMOP878808,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Nutrineal] Box of 5,RxNorm Extension,iv_fluids
43760423,OMOP878810,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Nutrineal] Box of 5 by Baxter,RxNorm Extension,iv_fluids
43832609,OMOP878807,2000 ML Sodium Chloride 5.4 MG/ML Injectable Solution [Nutrineal] by Baxter,RxNorm Extension,iv_fluids
43616490,OMOP878789,2000 ML Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43760422,OMOP878797,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 12,RxNorm Extension,iv_fluids
43742606,OMOP878799,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 12 by Fresenius,RxNorm Extension,iv_fluids
43814471,OMOP878791,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43832607,OMOP878792,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43868785,OMOP878793,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
43670797,OMOP878794,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 6 by Fresenius,RxNorm Extension,iv_fluids
43670798,OMOP878795,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 8,RxNorm Extension,iv_fluids
43868786,OMOP878796,2000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 8 by Fresenius,RxNorm Extension,iv_fluids
43688647,OMOP878790,2000 ML Sodium Chloride 6 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
21099148,OMOP331194,2000 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42481776,OMOP418191,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
35418312,OMOP1151897,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Maco,RxNorm Extension,iv_fluids
35418331,OMOP1151916,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43044559,OMOP4859566,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by B.Braun,RxNorm Extension,iv_fluids
35418306,OMOP1151891,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43044560,OMOP4859567,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Aguettant,RxNorm Extension,iv_fluids
35418314,OMOP1151899,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
35418308,OMOP1151893,2000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 6 by Baxter,RxNorm Extension,iv_fluids
35418328,OMOP1151913,2000 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43044557,OMOP4859564,2000 ML Sodium Chloride 9 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
21148183,OMOP331195,2000 ML Sodium Chloride 9 MG/ML Injectable Solution by J M Loveridge,RxNorm Extension,iv_fluids
43044558,OMOP4859565,2000 ML Sodium Chloride 9 MG/ML Injectable Solution by Maco,RxNorm Extension,iv_fluids
35418324,OMOP1151909,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,iv_fluids
35418316,OMOP1151901,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 5,RxNorm Extension,iv_fluids
35418309,OMOP1151894,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 5 by Aguettant,RxNorm Extension,iv_fluids
35418333,OMOP1151918,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35418340,OMOP1151925,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35418337,OMOP1151922,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
35418302,OMOP1151887,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC],RxNorm Extension,iv_fluids
35418319,OMOP1151904,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,iv_fluids
35418317,OMOP1151902,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM PERFUFLAC] Box of 4 by B.Braun,RxNorm Extension,iv_fluids
42480674,OMOP418192,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven],RxNorm Extension,iv_fluids
42480629,OMOP418194,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,iv_fluids
42480511,OMOP418195,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,RxNorm Extension,iv_fluids
42480450,OMOP418193,2000 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT,RxNorm Extension,iv_fluids
35418332,OMOP1151917,2000 ML Sodium Chloride 9 MG/ML Injection,RxNorm Extension,iv_fluids
35418325,OMOP1151910,2000 ML Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
35418304,OMOP1151889,2000 ML Sodium Chloride 9 MG/ML Injection Box of 1 by Maco,RxNorm Extension,iv_fluids
35418330,OMOP1151915,2000 ML Sodium Chloride 9 MG/ML Injection Box of 4,RxNorm Extension,iv_fluids
35418305,OMOP1151890,2000 ML Sodium Chloride 9 MG/ML Injection Box of 5,RxNorm Extension,iv_fluids
35418338,OMOP1151923,2000 ML Sodium Chloride 9 MG/ML Injection Box of 6,RxNorm Extension,iv_fluids
35418336,OMOP1151921,2000 ML Sodium Chloride 9 MG/ML Injection Box of 6 by Baxter,RxNorm Extension,iv_fluids
35418329,OMOP1151914,2000 ML Sodium Chloride 9 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
35418334,OMOP1151919,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,iv_fluids
35418327,OMOP1151912,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 5,RxNorm Extension,iv_fluids
35418313,OMOP1151898,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 5 by Aguettant,RxNorm Extension,iv_fluids
35418326,OMOP1151911,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35418323,OMOP1151908,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35418299,OMOP1151884,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
35418339,OMOP1151924,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC],RxNorm Extension,iv_fluids
35418301,OMOP1151886,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC] Box of 4,RxNorm Extension,iv_fluids
35418310,OMOP1151895,2000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM PERFUFLAC] Box of 4 by B.Braun,RxNorm Extension,iv_fluids
42918933,OMOP4645811,200 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
40710567,OMOP4746585,200 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
2025334,OMOP4923918,200 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
42918934,OMOP4645812,200 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN],RxNorm Extension,iv_fluids
40710583,OMOP4746581,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives],RxNorm Extension,iv_fluids
40710581,OMOP4746583,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] Box of 1,RxNorm Extension,iv_fluids
40710568,OMOP4746584,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] Box of 1 by Nine Lives,RxNorm Extension,iv_fluids
40710582,OMOP4746582,200 ML Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] by Nine Lives,RxNorm Extension,iv_fluids
35153738,OMOP4810763,20 ML Sodium Chloride 0.0005 MMOL/ML Injectable Solution,RxNorm Extension,iv_fluids
35159985,OMOP4816965,20 ML Sodium Chloride 0.00125 MMOL/ML Injectable Solution,RxNorm Extension,iv_fluids
