std_concept_id,std_concept_name,std_concept_code,std_vocabulary_id,ancestor_concept_id,ancestor_concept_name
36537388,Angiomyosarcoma of islets of Langerhans,8894/3-C25.4,ICDO3,192963,Disorder of pancreas
36537379,"Mucinous cystadenoma, NOS, of pancreatic duct",8470/0-C25.3,ICDO3,192963,Disorder of pancreas
36537369,Mantle cell lymphoma of body of pancreas,9673/3-C25.1,ICDO3,192963,Disorder of pancreas
36537305,Adenocarcinoma in situ in tubulovillous adenoma of other specified parts of pancreas,8263/2-C25.7,ICDO3,192963,Disorder of pancreas
36537275,"B lymphoblastic leukemia/lymphoma, NOS, of overlapping lesion of pancreas",9811/3-C25.8,ICDO3,192963,Disorder of pancreas
36537262,Hodgkin granuloma of ampulla of Vater,9661/3-C24.1,ICDO3,192963,Disorder of pancreas
36537172,"Squamous cell carcinoma, microinvasive of tail of pancreas",8076/3-C25.2,ICDO3,192963,Disorder of pancreas
36537144,"Burkitt lymphoma, NOS, of overlapping lesion of pancreas",9687/3-C25.8,ICDO3,192963,Disorder of pancreas
36537141,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of pancreatic duct,8453/3-C25.3,ICDO3,192963,Disorder of pancreas
36537113,"Cystadenocarcinoma, NOS, of tail of pancreas",8440/3-C25.2,ICDO3,192963,Disorder of pancreas
36537108,"Hodgkin granuloma of pancreas, NOS",9661/3-C25.9,ICDO3,192963,Disorder of pancreas
36537100,"Epithelioid sarcoma, NOS, of body of pancreas",8804/3-C25.1,ICDO3,192963,Disorder of pancreas
36537093,"Adenocarcinoma in situ in villous adenoma of pancreas, NOS",8261/2-C25.9,ICDO3,192963,Disorder of pancreas
36537054,"Serous carcinoma, NOS, of head of pancreas",8441/3-C25.0,ICDO3,192963,Disorder of pancreas
36536954,"Malignant histiocytosis of pancreas, NOS",9750/3-C25.9,ICDO3,192963,Disorder of pancreas
36536940,Fibroblastic reticular cell tumor of pancreatic duct,9759/3-C25.3,ICDO3,192963,Disorder of pancreas
36536923,"Enteroglucagonoma, malignant of head of pancreas",8157/3-C25.0,ICDO3,192963,Disorder of pancreas
36536878,"Epithelioid sarcoma, NOS, of head of pancreas",8804/3-C25.0,ICDO3,192963,Disorder of pancreas
36536865,Hepatoid adenocarcinoma of body of pancreas,8576/3-C25.1,ICDO3,192963,Disorder of pancreas
36536777,Signet ring cell carcinoma of islets of Langerhans,8490/3-C25.4,ICDO3,192963,Disorder of pancreas
36536754,Adenocarcinoma with mixed subtypes of pancreatic duct,8255/3-C25.3,ICDO3,192963,Disorder of pancreas
36536736,Hodgkin granuloma of islets of Langerhans,9661/3-C25.4,ICDO3,192963,Disorder of pancreas
36536729,"Comedocarcinoma, NOS, of body of pancreas",8501/3-C25.1,ICDO3,192963,Disorder of pancreas
36536710,"Clear cell adenocarcinoma, NOS, of other specified parts of pancreas",8310/3-C25.7,ICDO3,192963,Disorder of pancreas
36536663,Squamous cell carcinoma in situ with questionable stromal invasion of overlapping lesion of pancreas,8076/2-C25.8,ICDO3,192963,Disorder of pancreas
36536622,Squamous cell carcinoma in situ with questionable stromal invasion of ampulla of Vater,8076/2-C24.1,ICDO3,192963,Disorder of pancreas
36536569,Perihilar cholangiocarcinoma of ampulla of Vater,8162/3-C24.1,ICDO3,192963,Disorder of pancreas
36536542,"Malignant tumor, clear cell type of head of pancreas",8005/3-C25.0,ICDO3,192963,Disorder of pancreas
36536519,"Epithelioma, malignant of ampulla of Vater",8011/3-C24.1,ICDO3,192963,Disorder of pancreas
36536510,Adenocarcinoma with spindle cell metaplasia of head of pancreas,8572/3-C25.0,ICDO3,192963,Disorder of pancreas
36536493,"Follicular lymphoma, NOS, of body of pancreas",9690/3-C25.1,ICDO3,192963,Disorder of pancreas
36536451,"Hodgkin lymphoma, nodular sclerosis, grade 2 of other specified parts of pancreas",9667/3-C25.7,ICDO3,192963,Disorder of pancreas
36536431,"Carcinoma, anaplastic, NOS, of pancreas, NOS",8021/3-C25.9,ICDO3,192963,Disorder of pancreas
36536401,Hodgkin sarcoma of tail of pancreas,9662/3-C25.2,ICDO3,192963,Disorder of pancreas
36536361,"Squamous cell carcinoma, NOS, of ampulla of Vater",8070/3-C24.1,ICDO3,192963,Disorder of pancreas
36536353,"Sarcoma, NOS, of head of pancreas",8800/3-C25.0,ICDO3,192963,Disorder of pancreas
36536276,Villous adenocarcinoma of overlapping lesion of pancreas,8262/3-C25.8,ICDO3,192963,Disorder of pancreas
36536273,Carcinoma simplex of tail of pancreas,8231/3-C25.2,ICDO3,192963,Disorder of pancreas
36536265,Glassy cell carcinoma of body of pancreas,8015/3-C25.1,ICDO3,192963,Disorder of pancreas
36536231,Adenocarcinoma with spindle cell metaplasia of overlapping lesion of pancreas,8572/3-C25.8,ICDO3,192963,Disorder of pancreas
36536138,"Squamous cell carcinoma, spindle cell of overlapping lesion of pancreas",8074/3-C25.8,ICDO3,192963,Disorder of pancreas
36536067,"Ductal carcinoma in situ, solid type of head of pancreas",8230/2-C25.0,ICDO3,192963,Disorder of pancreas
36536060,"B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of pancreas, NOS",9813/3-C25.9,ICDO3,192963,Disorder of pancreas
36536046,"Malignant tumor, giant cell type of tail of pancreas",8003/3-C25.2,ICDO3,192963,Disorder of pancreas
36535994,Histiocytic sarcoma of head of pancreas,9755/3-C25.0,ICDO3,192963,Disorder of pancreas
36535958,Giant cell carcinoma of body of pancreas,8031/3-C25.1,ICDO3,192963,Disorder of pancreas
36535945,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of islets of Langerhans",9654/3-C25.4,ICDO3,192963,Disorder of pancreas
36535914,"Carcinosarcoma, NOS, of pancreatic duct",8980/3-C25.3,ICDO3,192963,Disorder of pancreas
36535888,Angioimmunoblastic T-cell lymphoma of other specified parts of pancreas,9705/3-C25.7,ICDO3,192963,Disorder of pancreas
36535845,Enterochromaffin-like cell tumor of head of pancreas,8242/3-C25.0,ICDO3,192963,Disorder of pancreas
36535823,Lymphoplasmacytic lymphoma of islets of Langerhans,9671/3-C25.4,ICDO3,192963,Disorder of pancreas
36535785,"Carcinosarcoma, embryonal of other specified parts of pancreas",8981/3-C25.7,ICDO3,192963,Disorder of pancreas
36535784,"Squamous cell carcinoma in situ, NOS, of other specified parts of pancreas",8070/2-C25.7,ICDO3,192963,Disorder of pancreas
36535781,"Mature T-cell lymphoma, NOS, of islets of Langerhans",9702/3-C25.4,ICDO3,192963,Disorder of pancreas
36535779,Adenocarcinoma with apocrine metaplasia of tail of pancreas,8573/3-C25.2,ICDO3,192963,Disorder of pancreas
36535675,ALK positive large B-cell lymphoma of other specified parts of pancreas,9737/3-C25.7,ICDO3,192963,Disorder of pancreas
36535671,"Squamous cell carcinoma, adenoid of overlapping lesion of pancreas",8075/3-C25.8,ICDO3,192963,Disorder of pancreas
36535644,"Sarcoma, NOS, of pancreas, NOS",8800/3-C25.9,ICDO3,192963,Disorder of pancreas
36535626,"Interdigitating dendritic cell sarcoma of pancreas, NOS",9757/3-C25.9,ICDO3,192963,Disorder of pancreas
36535618,"Mucinous cystadenoma, NOS, of islets of Langerhans",8470/0-C25.4,ICDO3,192963,Disorder of pancreas
36535572,Somatostatinoma of body of pancreas,8156/3-C25.1,ICDO3,192963,Disorder of pancreas
36535551,Large cell carcinoma with rhabdoid phenotype of tail of pancreas,8014/3-C25.2,ICDO3,192963,Disorder of pancreas
36535427,"Marginal zone B-cell lymphoma, NOS, of ampulla of Vater",9699/3-C24.1,ICDO3,192963,Disorder of pancreas
36535135,"Malignant lymphoma, non-Hodgkin, NOS, of other specified parts of pancreas",9591/3-C25.7,ICDO3,192963,Disorder of pancreas
36535119,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of tail of pancreas,9813/3-C25.2,ICDO3,192963,Disorder of pancreas
36535084,Hepatoid adenocarcinoma of ampulla of Vater,8576/3-C24.1,ICDO3,192963,Disorder of pancreas
36535074,"Squamous cell carcinoma, NOS, of pancreatic duct",8070/3-C25.3,ICDO3,192963,Disorder of pancreas
36534966,Interdigitating dendritic cell sarcoma of tail of pancreas,9757/3-C25.2,ICDO3,192963,Disorder of pancreas
36534946,Hepatoid adenocarcinoma of islets of Langerhans,8576/3-C25.4,ICDO3,192963,Disorder of pancreas
36534876,Adenocarcinoma with squamous metaplasia of tail of pancreas,8570/3-C25.2,ICDO3,192963,Disorder of pancreas
36534848,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of body of pancreas,9813/3-C25.1,ICDO3,192963,Disorder of pancreas
36534840,HHV8 positive diffuse large B-cell lymphoma of other specified parts of pancreas,9738/3-C25.7,ICDO3,192963,Disorder of pancreas
36534826,Myeloid or lymphoid neoplasm with FGFR1 abnormalities of other specified parts of pancreas,9967/3-C25.7,ICDO3,192963,Disorder of pancreas
36534748,Epithelioid leiomyosarcoma of other specified parts of pancreas,8891/3-C25.7,ICDO3,192963,Disorder of pancreas
36534612,Large cell neuroendocrine carcinoma of body of pancreas,8013/3-C25.1,ICDO3,192963,Disorder of pancreas
36534609,Superficial spreading adenocarcinoma of other specified parts of pancreas,8143/3-C25.7,ICDO3,192963,Disorder of pancreas
36534592,Interdigitating dendritic cell sarcoma of islets of Langerhans,9757/3-C25.4,ICDO3,192963,Disorder of pancreas
36534584,"Comedocarcinoma, noninfiltrating of overlapping lesion of pancreas",8501/2-C25.8,ICDO3,192963,Disorder of pancreas
36534566,"Hodgkin lymphoma, lymphocyte depletion, NOS, of ampulla of Vater",9653/3-C24.1,ICDO3,192963,Disorder of pancreas
36534539,"B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of pancreas, NOS",9817/3-C25.9,ICDO3,192963,Disorder of pancreas
36534500,"Clear cell adenocarcinoma, NOS, of pancreatic duct",8310/3-C25.3,ICDO3,192963,Disorder of pancreas
36534468,"Intraductal carcinoma, noninfiltrating, NOS, of islets of Langerhans",8500/2-C25.4,ICDO3,192963,Disorder of pancreas
36534441,Epithelioid leiomyosarcoma of head of pancreas,8891/3-C25.0,ICDO3,192963,Disorder of pancreas
36534376,"Cystadenocarcinoma, NOS, of pancreatic duct",8440/3-C25.3,ICDO3,192963,Disorder of pancreas
36534321,"Papillary cystadenocarcinoma, NOS, of overlapping lesion of pancreas",8450/3-C25.8,ICDO3,192963,Disorder of pancreas
36534317,"Lipoma, NOS, of islets of Langerhans",8850/0-C25.4,ICDO3,192963,Disorder of pancreas
36534315,Mixed adenoneuroendocrine carcinoma of islets of Langerhans,8244/3-C25.4,ICDO3,192963,Disorder of pancreas
36534312,"Tumor cells, malignant of overlapping lesion of pancreas",8001/3-C25.8,ICDO3,192963,Disorder of pancreas
36534292,Small cell sarcoma of overlapping lesion of pancreas,8803/3-C25.8,ICDO3,192963,Disorder of pancreas
36534281,"Epithelioid leiomyosarcoma of pancreas, NOS",8891/3-C25.9,ICDO3,192963,Disorder of pancreas
36534272,"Serous cystadenoma, NOS, of other specified parts of pancreas",8441/0-C25.7,ICDO3,192963,Disorder of pancreas
36534227,"Carcinosarcoma, embryonal of ampulla of Vater",8981/3-C24.1,ICDO3,192963,Disorder of pancreas
36534167,Squamous cell carcinoma in situ with questionable stromal invasion of tail of pancreas,8076/2-C25.2,ICDO3,192963,Disorder of pancreas
36534149,"Small cell carcinoma, fusiform cell of pancreatic duct",8043/3-C25.3,ICDO3,192963,Disorder of pancreas
36534136,Intraductal papillary mucinous neoplasm with high grade dysplasia of tail of pancreas,8453/2-C25.2,ICDO3,192963,Disorder of pancreas
36534070,Plasmablastic lymphoma of other specified parts of pancreas,9735/3-C25.7,ICDO3,192963,Disorder of pancreas
36534048,"Leiomyosarcoma, NOS, of pancreas, NOS",8890/3-C25.9,ICDO3,192963,Disorder of pancreas
36534022,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of islets of Langerhans",9684/3-C25.4,ICDO3,192963,Disorder of pancreas
36534014,Myxoid leiomyosarcoma of pancreatic duct,8896/3-C25.3,ICDO3,192963,Disorder of pancreas
36533990,"Malignant lymphoma, NOS, of overlapping lesion of pancreas",9590/3-C25.8,ICDO3,192963,Disorder of pancreas
36533918,"Hodgkin lymphoma, nodular sclerosis, grade 1 of ampulla of Vater",9665/3-C24.1,ICDO3,192963,Disorder of pancreas
36533910,"Serous carcinoma, NOS, of pancreatic duct",8441/3-C25.3,ICDO3,192963,Disorder of pancreas
36533908,Adenocarcinoma in adenomatous polyp of body of pancreas,8210/3-C25.1,ICDO3,192963,Disorder of pancreas
36533809,Small cell sarcoma of ampulla of Vater,8803/3-C24.1,ICDO3,192963,Disorder of pancreas
36533780,Pancreatoblastoma of other specified parts of pancreas,8971/3-C25.7,ICDO3,192963,Disorder of pancreas
36533766,"Insulinoma, NOS, of overlapping lesion of pancreas",8151/3-C25.8,ICDO3,192963,Disorder of pancreas
36533741,Encapsulated papillary carcinoma with invasion of head of pancreas,8504/3-C25.0,ICDO3,192963,Disorder of pancreas
36533725,"Squamous cell carcinoma, microinvasive of ampulla of Vater",8076/3-C24.1,ICDO3,192963,Disorder of pancreas
36533714,Bile duct cystadenocarcinoma of ampulla of Vater,8161/3-C24.1,ICDO3,192963,Disorder of pancreas
36533652,"Squamous cell carcinoma, small cell, nonkeratinizing of body of pancreas",8073/3-C25.1,ICDO3,192963,Disorder of pancreas
36533631,Tubular adenocarcinoma of islets of Langerhans,8211/3-C25.4,ICDO3,192963,Disorder of pancreas
36533573,"Hodgkin lymphoma, nodular lymphocyte predominant of ampulla of Vater",9659/3-C24.1,ICDO3,192963,Disorder of pancreas
36533540,Intravascular large B-cell lymphoma of head of pancreas,9712/3-C25.0,ICDO3,192963,Disorder of pancreas
36533510,Somatostatinoma of overlapping lesion of pancreas,8156/3-C25.8,ICDO3,192963,Disorder of pancreas
36533481,Pseudosarcomatous carcinoma of islets of Langerhans,8033/3-C25.4,ICDO3,192963,Disorder of pancreas
36533480,"Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of pancreas, NOS",8072/3-C25.9,ICDO3,192963,Disorder of pancreas
36533472,"Carcinoma, anaplastic, NOS, of ampulla of Vater",8021/3-C24.1,ICDO3,192963,Disorder of pancreas
36533450,"Adenocarcinoid tumor of pancreas, NOS",8245/3-C25.9,ICDO3,192963,Disorder of pancreas
36533431,"Mature T-cell lymphoma, NOS, of body of pancreas",9702/3-C25.1,ICDO3,192963,Disorder of pancreas
36533413,Myeloid or lymphoid neoplasm with FGFR1 abnormalities of body of pancreas,9967/3-C25.1,ICDO3,192963,Disorder of pancreas
36533396,Scirrhous adenocarcinoma of other specified parts of pancreas,8141/3-C25.7,ICDO3,192963,Disorder of pancreas
36533315,"Epithelioid sarcoma, NOS, of other specified parts of pancreas",8804/3-C25.7,ICDO3,192963,Disorder of pancreas
36533309,ALK positive large B-cell lymphoma of islets of Langerhans,9737/3-C25.4,ICDO3,192963,Disorder of pancreas
36533249,B lymphoblastic leukemia/lymphoma with hyperdiploidy of overlapping lesion of pancreas,9815/3-C25.8,ICDO3,192963,Disorder of pancreas
36533172,Angiomyosarcoma of ampulla of Vater,8894/3-C24.1,ICDO3,192963,Disorder of pancreas
36533139,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of pancreatic duct",9684/3-C25.3,ICDO3,192963,Disorder of pancreas
36533135,"Hodgkin lymphoma, nodular lymphocyte predominant of pancreatic duct",9659/3-C25.3,ICDO3,192963,Disorder of pancreas
36533132,Mixed cell adenocarcinoma of overlapping lesion of pancreas,8323/3-C25.8,ICDO3,192963,Disorder of pancreas
36533112,Lymphoplasmacytic lymphoma of head of pancreas,9671/3-C25.0,ICDO3,192963,Disorder of pancreas
36533104,Carcinoma with osteoclast-like giant cells of tail of pancreas,8035/3-C25.2,ICDO3,192963,Disorder of pancreas
36533080,"Burkitt lymphoma, NOS, of islets of Langerhans",9687/3-C25.4,ICDO3,192963,Disorder of pancreas
36533022,"Small cell carcinoma, NOS, of tail of pancreas",8041/3-C25.2,ICDO3,192963,Disorder of pancreas
36532986,Solid pseudopapillary neoplasm of pancreas of other specified parts of pancreas,8452/3-C25.7,ICDO3,192963,Disorder of pancreas
36532980,"Small cell carcinoma, fusiform cell of body of pancreas",8043/3-C25.1,ICDO3,192963,Disorder of pancreas
36532960,"Precursor cell lymphoblastic lymphoma, NOS, of pancreatic duct",9727/3-C25.3,ICDO3,192963,Disorder of pancreas
36532940,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of body of pancreas,9817/3-C25.1,ICDO3,192963,Disorder of pancreas
36532856,Adenosquamous carcinoma of pancreatic duct,8560/3-C25.3,ICDO3,192963,Disorder of pancreas
36547329,"Hodgkin lymphoma, lymphocyte-rich of pancreas, NOS",9651/3-C25.9,ICDO3,192963,Disorder of pancreas
36547307,Large cell carcinoma with rhabdoid phenotype of body of pancreas,8014/3-C25.1,ICDO3,192963,Disorder of pancreas
36547291,"Hodgkin lymphoma, nodular lymphocyte predominant of tail of pancreas",9659/3-C25.2,ICDO3,192963,Disorder of pancreas
36547251,"Cystadenocarcinoma, NOS, of body of pancreas",8440/3-C25.1,ICDO3,192963,Disorder of pancreas
36547225,Myosarcoma of ampulla of Vater,8895/3-C24.1,ICDO3,192963,Disorder of pancreas
36547203,Somatostatinoma of other specified parts of pancreas,8156/3-C25.7,ICDO3,192963,Disorder of pancreas
36547156,Giant cell carcinoma of pancreatic duct,8031/3-C25.3,ICDO3,192963,Disorder of pancreas
36547093,"Squamous cell carcinoma, keratinizing, NOS, of tail of pancreas",8071/3-C25.2,ICDO3,192963,Disorder of pancreas
36547080,B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of overlapping lesion of pancreas,9816/3-C25.8,ICDO3,192963,Disorder of pancreas
36547075,"Langerhans cell sarcoma of pancreas, NOS",9756/3-C25.9,ICDO3,192963,Disorder of pancreas
36547055,"Follicular lymphoma, grade 3 of overlapping lesion of pancreas",9698/3-C25.8,ICDO3,192963,Disorder of pancreas
36547015,"NK/T-cell lymphoma, nasal and nasal type of overlapping lesion of pancreas",9719/3-C25.8,ICDO3,192963,Disorder of pancreas
36546998,"Lipoma, NOS, of body of pancreas",8850/0-C25.1,ICDO3,192963,Disorder of pancreas
36546996,Pancreatoblastoma of pancreatic duct,8971/3-C25.3,ICDO3,192963,Disorder of pancreas
36546984,Precursor T-cell lymphoblastic leukemia of ampulla of Vater,9837/3-C24.1,ICDO3,192963,Disorder of pancreas
36546920,Intraductal papillary mucinous adenoma of head of pancreas,8453/0-C25.0,ICDO3,192963,Disorder of pancreas
36546858,Histiocytic sarcoma of tail of pancreas,9755/3-C25.2,ICDO3,192963,Disorder of pancreas
36546848,Hodgkin sarcoma of overlapping lesion of pancreas,9662/3-C25.8,ICDO3,192963,Disorder of pancreas
36546840,"Precursor cell lymphoblastic lymphoma, NOS, of body of pancreas",9727/3-C25.1,ICDO3,192963,Disorder of pancreas
36546789,"Metaplastic carcinoma, NOS, of other specified parts of pancreas",8575/3-C25.7,ICDO3,192963,Disorder of pancreas
36546787,"Hodgkin lymphoma, nodular lymphocyte predominant of body of pancreas",9659/3-C25.1,ICDO3,192963,Disorder of pancreas
36546782,"Neuroendocrine tumor, NOS, of islets of Langerhans",8240/3-C25.4,ICDO3,192963,Disorder of pancreas
36546772,Glucagonoma of overlapping lesion of pancreas,8152/3-C25.8,ICDO3,192963,Disorder of pancreas
