Concept Set ID,Name,Concept ID,Concept Code,Concept Name,Concept Class ID,Domain,Vocabulary
374,Cardiac Disorders,4245438,93067003,Congenital elongation of innominate artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4289542,37104009,Congenital enlargement of coronary sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4068743,204398004,Congenital epicardial cyst,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4134427,128063006,Congenital extrahepatic portal-systemic shunt,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020898,472778003,Congenital extrapericardial cyst,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4128539,236759008,Congenital familial idiopathic priapism,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4070914,204346001,Congenital fusion of pulmonary valve segment,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4070795,204345002,Congenital fusion of pulmonic cusps,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,315069,46619002,Congenital heart block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,312723,13213009,Congenital heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4129018,237227006,Congenital heart disease in pregnancy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102708,253264007,"Congenital heart disease, septal and bulbar anomalies",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45757683,3.2361E+13,Congenital hemangioma,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244966,93069000,Congenital hypertrophy of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244029,93078006,Congenital hypertrophy of cardiac ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245920,93234006,Congenital hypertrophy of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244027,93075009,Congenital hypertrophy of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245443,93076005,Congenital hypertrophy of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021576,461371009,Congenital hypoplasia of abdominal aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4184953,43910005,Congenital hypoplasia of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245636,60787001,Congenital hypoplasia of aortic arch,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244173,93237004,Congenital hypoplasia of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4044280,12075007,Congenital hypoplasia of ascending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4216863,72252007,Congenital hypoplasia of cardiac vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245543,93247001,Congenital hypoplasia of cardiac ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021575,461366002,Congenital hypoplasia of descending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246484,93262004,Congenital hypoplasia of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40482502,445209005,Congenital hypoplasia of left pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245933,93271008,Congenital hypoplasia of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4184599,54682008,Congenital hypoplasia of pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244184,93287006,Congenital hypoplasia of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40482501,445208002,Congenital hypoplasia of right pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021577,461376004,Congenital hypoplasia of thoracoabdominal aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4182602,43176009,Congenital hypoplasia of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4068740,204384007,Congenital incomplete atrioventricular heart block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321107,28656008,Congenital insufficiency of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313007,29928006,Congenital insufficiency of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4035467,15096009,Congenital insufficiency of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4305961,83119008,Congenital insufficiency of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35622329,763747002,Congenital interventricular septum aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45773171,703221003,Congenital intracranial vascular malformation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4134428,128067007,Congenital intrahepatic portal-systemic shunt,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020897,472777008,Congenital intrapericardial cyst,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100397,253544001,Congenital left ventricular aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487573,448028009,Congenital left ventricular submitral valve aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36683354,781159007,Congenital levorotation of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4110737,254778000,Congenital livedo reticularis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40479232,442917000,Congenital long QT syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021717,461597002,Congenital luminal atresia of aortic arch between left common carotid artery and right common carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021716,461592008,Congenital luminal atresia of aortic arch between subclavian artery and common carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021715,461587006,Congenital luminal atresia of aortic arch distal to subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40483803,445486004,Congenital malformation of blood vessel of orbit proper,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766098,703193000,Congenital malformation of dural sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246554,93305002,Congenital malposition of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,442277,51789008,Congenital malposition of cardiac apex,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4247465,93312006,Congenital malposition of carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4247470,93318005,Congenital malposition of ductus arteriosus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313011,10818008,Congenital malposition of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246562,93328001,Congenital malposition of inferior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246563,93329009,Congenital malposition of innominate artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4244193,93347003,Congenital malposition of pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42593596,2.83131E+14,Congenital malposition of right subclavian artery,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4244196,93353003,Congenital malposition of subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246569,93354009,Congenital malposition of superior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40280309,123659003,Congenital malrotation of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487038,447875008,Congenital mass of mitral leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486554,447774002,Congenital midvalvar ring of mitral leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4231324,360473004,Congenital muscular subaortic stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021749,473393007,Congenital occlusion of coronary sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021751,473395000,Congenital occlusion of femoral vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021750,473394001,Congenital occlusion of iliac vein,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4027370,128065004,Congenital partial portal-systemic shunt,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35622008,763316006,Congenital patent ductus arteriosus aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021887,471294009,Congenital pericardial cyst,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4220189,397894003,Congenital pericardial defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42873053,450303000,Congenital pericardial effusion,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4151859,268190004,Congenital peripheral aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021861,2.86071E+14,Congenital peripheral pulmonary artery stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4035494,1519002,Congenital phlebectasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4134426,128062001,Congenital portal-systemic shunt,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486608,447822009,Congenital prolapse of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101572,27986000,Congenital pulmonary arteriovenous aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4149211,268187005,Congenital pulmonary artery aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4029961,128584005,Congenital pulmonary artery conduit,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,319921,204339005,Congenital pulmonary valve abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4029832,128566008,Congenital pulmonary vein confluence,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4028376,128567004,Congenital pulmonary venous atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44803379,7.27821E+14,Congenital pulmonary venous confluence in direct proximity to left atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44803378,7.27811E+14,Congenital pulmonary venous confluence in horizontal orientation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44803377,7.27801E+14,Congenital pulmonary venous confluence in vertical orientation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44813671,7.27831E+14,Congenital pulmonary venous confluence remote from left atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37312135,789700005,Congenital racemose haemangioma of retina,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4126111,236492003,Congenital renal artery aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4153293,271432005,Congenital renal artery stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4247959,943003,Congenital retinal aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4274796,64862009,Congenital rhabdomyoma of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101319,253527000,Congenital right ventricular aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100279,253525008,Congenital right ventricular diverticulum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4245646,59494005,Congenital septal defect of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246953,93392005,Congenital short growth of innominate artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4028061,128066003,Congenital splenorenal shunt,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4062247,21234008,Congenital stenosis of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246951,93384001,Congenital stenosis of aortic arch,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,314457,18546004,Congenital stenosis of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4049296,123657001,Congenital stenosis of cardiac valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246955,93396008,Congenital stenosis of carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4069186,204379001,Congenital stenosis of coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37204189,782699008,Congenital stenosis of coronary ostium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43022045,473362006,Congenital stenosis of distal coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4265930,62335009,Congenital stenosis of inferior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4247577,93385000,Congenital stenosis of innominate artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45772930,707371002,Congenital stenosis of left pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,761741,15966381000119107,Congenital stenosis of left renal artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40493472,449135007,Congenital stenosis of mitral subvalvular apparatus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313006,82458004,Congenital stenosis of mitral valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40493461,449125001,Congenital stenosis of pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313005,67278007,Congenital stenosis of pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4023404,11614003,Congenital stenosis of pulmonary veins,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45768850,707372009,Congenital stenosis of right pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,761740,15966341000119102,Congenital stenosis of right renal artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246643,93388003,Congenital stenosis of subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4163534,45492009,Congenital stenosis of superior vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4263510,36233006,Congenital stenosis of tricuspid valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4338242,88244008,Congenital stenosis of vena cava,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4246489,60091004,Congenital stricture of artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4002631,204501003,Congenital stricture of cerebral artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4070195,204189006,Congenital stricture of retinal artery,Clinical Finding,Condition,SNOMED
